Customer_id,Recency,Frequency,Total,R,F,M,RFM_score
CUSTOMER_73630,228,1,70.74000000000001,3,5,2,352
CUSTOMER_73631,44,1,63.019999999999996,5,5,2,552
CUSTOMER_73632,112,1,66.96000000000001,4,5,2,452
CUSTOMER_73633,173,1,59.85,3,5,2,352
CUSTOMER_73634,492,1,80.92,1,5,2,152
CUSTOMER_73635,267,1,884.75,2,5,5,255
CUSTOMER_73636,378,1,190.42000000000002,1,5,4,154
CUSTOMER_73637,124,1,103.05000000000001,4,5,3,453
CUSTOMER_73638,354,1,286.32,2,5,5,255
CUSTOMER_73639,195,1,211.89,3,5,5,355
CUSTOMER_73640,365,1,122.88000000000001,2,5,3,253
CUSTOMER_73641,31,1,152.47,5,5,4,554
CUSTOMER_73642,522,1,128.95000000000002,1,5,4,154
CUSTOMER_73643,12,1,84.0,5,5,2,552
CUSTOMER_73644,393,1,35.089999999999996,1,5,1,151
CUSTOMER_73645,125,1,77.97,4,5,2,452
CUSTOMER_73646,366,1,936.52,2,5,5,255
CUSTOMER_73647,248,1,135.07999999999998,3,5,4,354
CUSTOMER_73648,520,1,187.01999999999998,1,5,4,154
CUSTOMER_73649,443,1,75.72999999999999,1,5,2,152
CUSTOMER_73650,110,1,73.08,4,5,2,452
CUSTOMER_73651,118,1,106.54,4,5,3,453
CUSTOMER_73652,99,1,161.67,4,5,4,454
CUSTOMER_73653,12,1,159.13,5,5,4,554
CUSTOMER_73654,494,1,128.84,1,5,4,154
CUSTOMER_73655,349,1,173.82,2,5,4,254
CUSTOMER_73656,76,1,150.75,5,5,4,554
CUSTOMER_73657,80,1,139.93,5,5,4,554
CUSTOMER_73658,192,1,147.88,3,5,4,354
CUSTOMER_73659,487,1,59.42,1,5,2,152
CUSTOMER_73660,105,1,54.58,4,5,2,452
CUSTOMER_73661,203,1,188.34,3,5,4,354
CUSTOMER_73662,256,1,73.69,2,5,2,252
CUSTOMER_73663,54,1,44.72,5,5,1,551
CUSTOMER_73664,313,1,91.66000000000001,2,5,3,253
CUSTOMER_73665,249,1,66.67,3,5,2,352
CUSTOMER_73666,173,1,111.89,3,5,3,353
CUSTOMER_73667,249,1,35.69,3,5,1,351
CUSTOMER_73668,396,1,159.56,1,5,4,154
CUSTOMER_73669,338,1,221.21,2,5,5,255
CUSTOMER_73670,309,1,53.01,2,5,1,251
CUSTOMER_73671,149,1,190.98000000000002,4,5,4,454
CUSTOMER_73672,500,1,132.99,1,5,4,154
CUSTOMER_73673,373,1,137.28,1,5,4,154
CUSTOMER_73674,188,1,47.78,3,5,1,351
CUSTOMER_73675,193,1,185.75,3,5,4,354
CUSTOMER_73676,398,1,48.15,1,5,1,151
CUSTOMER_73677,100,1,48.14,4,5,1,451
CUSTOMER_73678,255,1,371.32,2,5,5,255
CUSTOMER_73679,369,1,35.0,1,5,1,151
CUSTOMER_73680,191,1,28.18,3,5,1,351
CUSTOMER_73681,126,1,149.26,4,5,4,454
CUSTOMER_73682,223,1,65.13,3,5,2,352
CUSTOMER_73683,83,1,45.22,5,5,1,551
CUSTOMER_73684,50,1,164.10000000000002,5,5,4,554
CUSTOMER_73685,113,1,123.33,4,5,3,453
CUSTOMER_73686,75,1,37.699999999999996,5,5,1,551
CUSTOMER_73687,376,1,116.59,1,5,3,153
CUSTOMER_73688,232,1,85.15,3,5,2,352
CUSTOMER_73689,232,1,175.92000000000002,3,5,4,354
CUSTOMER_73690,451,1,63.510000000000005,1,5,2,152
CUSTOMER_73691,109,1,63.22,4,5,2,452
CUSTOMER_73692,71,1,60.72,5,5,2,552
CUSTOMER_73693,257,1,195.18,2,5,4,254
CUSTOMER_73694,508,1,226.86,1,5,5,155
CUSTOMER_73695,11,1,32.79,5,5,1,551
CUSTOMER_73696,50,1,200.23,5,5,4,554
CUSTOMER_73697,118,1,164.55,4,5,4,454
CUSTOMER_73698,207,1,85.14,3,5,2,352
CUSTOMER_73699,463,1,155.73000000000002,1,5,4,154
CUSTOMER_73700,34,1,68.35,5,5,2,552
CUSTOMER_73701,222,1,255.8,3,5,5,355
CUSTOMER_73702,286,1,130.26,2,5,4,254
CUSTOMER_73703,147,1,68.4,4,5,2,452
CUSTOMER_73704,455,1,60.56,1,5,2,152
CUSTOMER_73705,351,1,54.0,2,5,1,251
CUSTOMER_73706,469,1,312.18,1,5,5,155
CUSTOMER_73707,203,1,24.83,3,5,1,351
CUSTOMER_73708,159,1,38.989999999999995,4,5,1,451
CUSTOMER_73709,360,1,56.34,2,5,2,252
CUSTOMER_73710,59,1,109.5,5,5,3,553
CUSTOMER_73711,75,1,56.7,5,5,2,552
CUSTOMER_73712,136,1,160.14000000000001,4,5,4,454
CUSTOMER_73713,137,1,99.52,4,5,3,453
CUSTOMER_73714,453,1,156.09,1,5,4,154
CUSTOMER_73715,156,1,205.53,4,5,5,455
CUSTOMER_73716,109,1,159.25,4,5,4,454
CUSTOMER_73717,75,1,169.09,5,5,4,554
CUSTOMER_73718,117,1,25.049999999999997,4,5,1,451
CUSTOMER_73719,60,1,26.77,5,5,1,551
CUSTOMER_73720,40,1,148.83999999999997,5,5,4,554
CUSTOMER_73721,179,1,64.87,3,5,2,352
CUSTOMER_73722,179,1,114.94,3,5,3,353
CUSTOMER_73723,85,1,66.33,5,5,2,552
CUSTOMER_73724,357,1,255.05,2,5,5,255
CUSTOMER_73725,47,1,176.4,5,5,4,554
CUSTOMER_73726,243,1,74.42,3,5,2,352
CUSTOMER_73727,354,1,24.84,2,5,1,251
CUSTOMER_73728,185,1,177.41,3,5,4,354
CUSTOMER_73729,173,1,286.84000000000003,3,5,5,355
CUSTOMER_73730,6,1,62.38,5,5,2,552
CUSTOMER_73731,232,1,63.870000000000005,3,5,2,352
CUSTOMER_73732,455,1,114.76,1,5,3,153
CUSTOMER_73733,403,1,103.5,1,5,3,153
CUSTOMER_73734,192,1,55.21,3,5,2,352
CUSTOMER_73735,169,1,156.51,4,5,4,454
CUSTOMER_73736,13,1,56.36,5,5,2,552
CUSTOMER_73737,357,1,258.90000000000003,2,5,5,255
CUSTOMER_73738,82,1,56.94,5,5,2,552
CUSTOMER_73739,204,1,146.96,3,5,4,354
CUSTOMER_73740,148,1,490.02,4,5,5,455
CUSTOMER_73741,312,1,89.58,2,5,3,253
CUSTOMER_73742,220,1,56.69,3,5,2,352
CUSTOMER_73743,354,1,270.23,2,5,5,255
CUSTOMER_73744,243,1,343.64,3,5,5,355
CUSTOMER_73745,196,1,73.84,3,5,2,352
CUSTOMER_73746,286,1,46.84,2,5,1,251
CUSTOMER_73747,175,1,148.16,3,5,4,354
CUSTOMER_73748,122,1,40.099999999999994,4,5,1,451
CUSTOMER_73749,11,1,30.689999999999998,5,5,1,551
CUSTOMER_73750,137,1,141.73,4,5,4,454
CUSTOMER_73751,413,1,76.08,1,5,2,152
CUSTOMER_73752,15,1,85.58,5,5,3,553
CUSTOMER_73753,250,1,87.0,2,5,3,253
CUSTOMER_73754,248,1,305.77,3,5,5,355
CUSTOMER_73755,467,1,74.59,1,5,2,152
CUSTOMER_73756,508,1,272.61,1,5,5,155
CUSTOMER_73757,183,1,87.73,3,5,3,353
CUSTOMER_73758,232,1,51.1,3,5,1,351
CUSTOMER_73759,199,1,25.5,3,5,1,351
CUSTOMER_73760,270,1,159.7,2,5,4,254
CUSTOMER_73761,480,1,176.0,1,5,4,154
CUSTOMER_73762,349,1,217.06,2,5,5,255
CUSTOMER_73763,43,1,142.25,5,5,4,554
CUSTOMER_73764,269,1,47.84,2,5,1,251
CUSTOMER_73765,255,1,206.99,2,5,5,255
CUSTOMER_73766,360,1,60.75,2,5,2,252
CUSTOMER_73767,10,1,270.88,5,5,5,555
CUSTOMER_73768,428,1,107.24000000000001,1,5,3,153
CUSTOMER_73769,373,1,221.79000000000002,1,5,5,155
CUSTOMER_73770,242,1,2452.12,3,5,5,355
CUSTOMER_73771,558,1,121.62,1,5,3,153
CUSTOMER_73772,332,1,65.0,2,5,2,252
CUSTOMER_73773,382,1,233.81,1,5,5,155
CUSTOMER_73774,53,1,79.38,5,5,2,552
CUSTOMER_73775,271,1,77.57,2,5,2,252
CUSTOMER_73776,445,1,163.32,1,5,4,154
CUSTOMER_73777,297,1,577.54,2,5,5,255
CUSTOMER_73778,37,1,40.87,5,5,1,551
CUSTOMER_73779,333,1,71.14,2,5,2,252
CUSTOMER_73780,174,1,91.86000000000001,3,5,3,353
CUSTOMER_73781,394,1,160.79000000000002,1,5,4,154
CUSTOMER_73782,149,1,67.3,4,5,2,452
CUSTOMER_73783,233,1,55.6,3,5,2,352
CUSTOMER_73784,356,1,307.73,2,5,5,255
CUSTOMER_73785,107,1,329.1,4,5,5,455
CUSTOMER_73786,179,1,63.53,3,5,2,352
CUSTOMER_73787,262,1,73.34,2,5,2,252
CUSTOMER_73788,163,1,113.15,4,5,3,453
CUSTOMER_73789,167,1,41.839999999999996,4,5,1,451
CUSTOMER_73790,544,1,41.64,1,5,1,151
CUSTOMER_73791,320,1,217.64,2,5,5,255
CUSTOMER_73792,84,1,117.96,5,5,3,553
CUSTOMER_73793,75,1,126.24,5,5,3,553
CUSTOMER_73794,219,1,88.49,3,5,3,353
CUSTOMER_73795,480,1,123.46000000000001,1,5,3,153
CUSTOMER_73796,438,1,57.68,1,5,2,152
CUSTOMER_73797,344,1,144.4,2,5,4,254
CUSTOMER_73798,282,1,106.16000000000001,2,5,3,253
CUSTOMER_73799,177,1,127.92,3,5,3,353
CUSTOMER_73800,217,1,85.69,3,5,3,353
CUSTOMER_73801,464,1,47.18,1,5,1,151
CUSTOMER_73802,26,1,30.409999999999997,5,5,1,551
CUSTOMER_73803,206,1,345.05,3,5,5,355
CUSTOMER_73804,269,1,246.92000000000002,2,5,5,255
CUSTOMER_73805,197,1,40.76,3,5,1,351
CUSTOMER_73806,168,1,83.13000000000001,4,5,2,452
CUSTOMER_73807,131,1,42.22,4,5,1,451
CUSTOMER_73808,154,1,38.01,4,5,1,451
CUSTOMER_73809,70,1,44.230000000000004,5,5,1,551
CUSTOMER_73810,384,1,196.92000000000002,1,5,4,154
CUSTOMER_73811,376,1,46.62,1,5,1,151
CUSTOMER_73812,411,1,34.0,1,5,1,151
CUSTOMER_73813,283,1,173.33,2,5,4,254
CUSTOMER_73814,49,1,29.23,5,5,1,551
CUSTOMER_73815,434,1,234.69,1,5,5,155
CUSTOMER_73816,89,1,66.71,5,5,2,552
CUSTOMER_73817,427,1,25.71,1,5,1,151
CUSTOMER_73818,537,1,149.0,1,5,4,154
CUSTOMER_73819,49,1,92.66,5,5,3,553
CUSTOMER_73820,315,1,60.629999999999995,2,5,2,252
CUSTOMER_73821,292,1,116.94,2,5,3,253
CUSTOMER_73822,553,1,139.27,1,5,4,154
CUSTOMER_73823,516,1,198.0,1,5,4,154
CUSTOMER_73824,265,1,130.15,2,5,4,254
CUSTOMER_73825,163,1,117.04,4,5,3,453
CUSTOMER_73826,59,1,355.33,5,5,5,555
CUSTOMER_73827,393,1,242.94,1,5,5,155
CUSTOMER_73828,293,1,45.56,2,5,1,251
CUSTOMER_73829,39,1,50.35,5,5,1,551
CUSTOMER_73830,236,1,35.0,3,5,1,351
CUSTOMER_73831,435,1,23.0,1,5,1,151
CUSTOMER_73832,351,1,111.89,2,5,3,253
CUSTOMER_73833,114,1,87.14,4,5,3,453
CUSTOMER_73834,136,1,157.91000000000003,4,5,4,454
CUSTOMER_73835,33,1,17.38,5,5,1,551
CUSTOMER_73836,409,1,124.43,1,5,3,153
CUSTOMER_73837,350,1,32.0,2,5,1,251
CUSTOMER_73838,66,1,230.84,5,5,5,555
CUSTOMER_73839,207,1,56.94,3,5,2,352
CUSTOMER_73840,550,1,32.62,1,5,1,151
CUSTOMER_73841,124,1,52.05,4,5,1,451
CUSTOMER_73842,190,1,35.480000000000004,3,5,1,351
CUSTOMER_73843,153,1,74.07,4,5,2,452
CUSTOMER_73844,205,1,156.99,3,5,4,354
CUSTOMER_73845,205,1,190.48000000000002,3,5,4,354
CUSTOMER_73846,665,1,214.98,1,5,5,155
CUSTOMER_73847,130,1,255.51,4,5,5,455
CUSTOMER_73848,170,1,53.35,4,5,1,451
CUSTOMER_73849,206,1,70.14,3,5,2,352
CUSTOMER_73850,143,1,400.83,4,5,5,455
CUSTOMER_73851,93,1,41.2,5,5,1,551
CUSTOMER_73852,339,1,242.03,2,5,5,255
CUSTOMER_73853,105,1,61.93,4,5,2,452
CUSTOMER_73854,155,1,45.28,4,5,1,451
CUSTOMER_73855,437,1,61.01,1,5,2,152
CUSTOMER_73856,388,1,26.77,1,5,1,151
CUSTOMER_73857,363,1,185.44,2,5,4,254
CUSTOMER_73858,308,1,69.81,2,5,2,252
CUSTOMER_73859,58,1,138.70999999999998,5,5,4,554
CUSTOMER_73860,128,1,68.87,4,5,2,452
CUSTOMER_73861,320,1,76.02,2,5,2,252
CUSTOMER_73862,273,1,134.47,2,5,4,254
CUSTOMER_73863,437,1,81.89,1,5,2,152
CUSTOMER_73864,88,1,119.57000000000001,5,5,3,553
CUSTOMER_73865,57,1,36.86,5,5,1,551
CUSTOMER_73866,370,1,70.0,1,5,2,152
CUSTOMER_73867,257,1,228.32,2,5,5,255
CUSTOMER_73868,378,1,105.28,1,5,3,153
CUSTOMER_73869,151,1,61.75,4,5,2,452
CUSTOMER_73870,345,1,97.71000000000001,2,5,3,253
CUSTOMER_73871,284,1,121.83,2,5,3,253
CUSTOMER_73872,240,1,61.75,3,5,2,352
CUSTOMER_73873,142,1,212.27,4,5,5,455
CUSTOMER_73874,255,1,73.34,2,5,2,252
CUSTOMER_73875,376,1,78.56,1,5,2,152
CUSTOMER_73876,248,1,91.68,3,5,3,353
CUSTOMER_73877,261,1,106.97,2,5,3,253
CUSTOMER_73878,133,1,89.55,4,5,3,453
CUSTOMER_73879,258,1,118.98,2,5,3,253
CUSTOMER_73881,316,1,65.71000000000001,2,5,2,252
CUSTOMER_73882,32,1,57.94,5,5,2,552
CUSTOMER_73883,454,1,69.69,1,5,2,152
CUSTOMER_73884,248,1,50.87,3,5,1,351
CUSTOMER_73885,430,1,385.61,1,5,5,155
CUSTOMER_73886,410,1,170.67999999999998,1,5,4,154
CUSTOMER_73887,78,1,160.62,5,5,4,554
CUSTOMER_73888,241,1,192.39000000000001,3,5,4,354
CUSTOMER_73889,358,1,65.05,2,5,2,252
CUSTOMER_73890,168,1,62.82,4,5,2,452
CUSTOMER_73891,497,1,32.42,1,5,1,151
CUSTOMER_73892,91,1,175.08,5,5,4,554
CUSTOMER_73893,143,1,219.27,4,5,5,455
CUSTOMER_73894,249,1,146.69,3,5,4,354
CUSTOMER_73895,260,1,64.1,2,5,2,252
CUSTOMER_73896,68,1,1013.59,5,5,5,555
CUSTOMER_73897,109,1,161.01999999999998,4,5,4,454
CUSTOMER_73898,41,1,112.09,5,5,3,553
CUSTOMER_73899,104,1,131.67000000000002,4,5,4,454
CUSTOMER_73900,96,1,47.519999999999996,4,5,1,451
CUSTOMER_73901,439,1,124.33000000000001,1,5,3,153
CUSTOMER_73902,247,1,56.01,3,5,2,352
CUSTOMER_73903,105,1,128.31,4,5,4,454
CUSTOMER_73904,42,1,41.26,5,5,1,551
CUSTOMER_73905,160,1,64.0,4,5,2,452
CUSTOMER_73906,15,1,127.46000000000001,5,5,3,553
CUSTOMER_73907,260,1,222.14999999999998,2,5,5,255
CUSTOMER_73908,359,1,178.27,2,5,4,254
CUSTOMER_73909,231,1,38.2,3,5,1,351
CUSTOMER_73910,414,1,108.88,1,5,3,153
CUSTOMER_73911,435,1,28.0,1,5,1,151
CUSTOMER_73912,504,1,115.44999999999999,1,5,3,153
CUSTOMER_73913,432,1,32.47,1,5,1,151
CUSTOMER_73914,664,1,117.86000000000001,1,5,3,153
CUSTOMER_73915,146,1,173.88,4,5,4,454
CUSTOMER_73916,161,1,609.06,4,5,5,455
CUSTOMER_73917,175,1,143.02,3,5,4,354
CUSTOMER_73918,203,1,29.33,3,5,1,351
CUSTOMER_73919,227,1,55.239999999999995,3,5,2,352
CUSTOMER_73920,158,1,65.63,4,5,2,452
CUSTOMER_73921,153,1,45.0,4,5,1,451
CUSTOMER_73922,223,1,137.99,3,5,4,354
CUSTOMER_73923,194,1,250.62,3,5,5,355
CUSTOMER_73924,365,1,105.28,2,5,3,253
CUSTOMER_73925,71,1,68.88,5,5,2,552
CUSTOMER_73926,305,1,52.26,2,5,1,251
CUSTOMER_73927,152,1,29.169999999999998,4,5,1,451
CUSTOMER_73928,543,1,152.35,1,5,4,154
CUSTOMER_73929,41,1,148.91000000000003,5,5,4,554
CUSTOMER_73930,178,1,79.72,3,5,2,352
CUSTOMER_73931,532,1,442.51,1,5,5,155
CUSTOMER_73932,365,1,687.43,2,5,5,255
CUSTOMER_73933,550,1,110.69999999999999,1,5,3,153
CUSTOMER_73934,77,1,148.15,5,5,4,554
CUSTOMER_73935,108,1,213.73000000000002,4,5,5,455
CUSTOMER_73936,380,1,40.089999999999996,1,5,1,151
CUSTOMER_73937,194,1,80.2,3,5,2,352
CUSTOMER_73938,480,1,2606.01,1,5,5,155
CUSTOMER_73939,253,1,34.1,2,5,1,251
CUSTOMER_73940,364,1,68.62,2,5,2,252
CUSTOMER_73941,363,1,246.87,2,5,5,255
CUSTOMER_73942,104,1,82.33000000000001,4,5,2,452
CUSTOMER_73943,54,1,221.1,5,5,5,555
CUSTOMER_73944,273,1,337.5,2,5,5,255
CUSTOMER_73945,294,1,48.69,2,5,1,251
CUSTOMER_73946,227,1,213.94,3,5,5,355
CUSTOMER_73947,340,1,138.48,2,5,4,254
CUSTOMER_73948,420,1,64.77,1,5,2,152
CUSTOMER_73949,195,1,113.62,3,5,3,353
CUSTOMER_73950,405,1,410.03,1,5,5,155
CUSTOMER_73951,84,1,43.37,5,5,1,551
CUSTOMER_73952,153,1,165.96,4,5,4,454
CUSTOMER_73953,86,1,51.959999999999994,5,5,1,551
CUSTOMER_73954,29,1,120.31,5,5,3,553
CUSTOMER_73955,494,1,49.510000000000005,1,5,1,151
CUSTOMER_73956,302,1,49.75,2,5,1,251
CUSTOMER_73957,200,1,185.84,3,5,4,354
CUSTOMER_73958,429,1,1697.45,1,5,5,155
CUSTOMER_73959,55,1,143.26999999999998,5,5,4,554
CUSTOMER_73960,202,1,125.50999999999999,3,5,3,353
CUSTOMER_73961,482,1,348.89,1,5,5,155
CUSTOMER_73962,410,1,196.92000000000002,1,5,4,154
CUSTOMER_73963,239,1,226.14000000000001,3,5,5,355
CUSTOMER_73964,38,1,309.57,5,5,5,555
CUSTOMER_73965,17,1,123.78999999999999,5,5,3,553
CUSTOMER_73966,167,1,112.81,4,5,3,453
CUSTOMER_73967,178,1,74.16,3,5,2,352
CUSTOMER_73968,314,1,333.51,2,5,5,255
CUSTOMER_73969,252,1,132.59,2,5,4,254
CUSTOMER_73970,73,1,69.14,5,5,2,552
CUSTOMER_73971,147,1,415.0,4,5,5,455
CUSTOMER_73972,142,1,73.67999999999999,4,5,2,452
CUSTOMER_73973,23,1,21.189999999999998,5,5,1,551
CUSTOMER_73974,135,1,124.85,4,5,3,453
CUSTOMER_73975,144,1,164.66000000000003,4,5,4,454
CUSTOMER_73976,455,1,187.51,1,5,4,154
CUSTOMER_73977,432,1,126.43,1,5,3,153
CUSTOMER_73978,168,1,55.69,4,5,2,452
CUSTOMER_73979,71,1,69.9,5,5,2,552
CUSTOMER_73980,147,1,39.41,4,5,1,451
CUSTOMER_73981,247,1,91.18,3,5,3,353
CUSTOMER_73982,549,1,367.99,1,5,5,155
CUSTOMER_73983,322,1,197.51,2,5,4,254
CUSTOMER_73984,87,1,199.0,5,5,4,554
CUSTOMER_73985,142,1,208.87,4,5,5,455
CUSTOMER_73986,58,1,76.33,5,5,2,552
CUSTOMER_73987,398,1,92.67999999999999,1,5,3,153
CUSTOMER_73988,198,1,162.25,3,5,4,354
CUSTOMER_73989,202,1,49.4,3,5,1,351
CUSTOMER_73990,536,1,41.24,1,5,1,151
CUSTOMER_73991,159,1,50.1,4,5,1,451
CUSTOMER_73992,264,1,180.60999999999999,2,5,4,254
CUSTOMER_73993,9,1,42.769999999999996,5,5,1,551
CUSTOMER_73994,256,1,71.83,2,5,2,252
CUSTOMER_73995,194,1,29.1,3,5,1,351
CUSTOMER_73996,28,1,166.9,5,5,4,554
CUSTOMER_73997,455,1,44.06,1,5,1,151
CUSTOMER_73998,259,1,49.33,2,5,1,251
CUSTOMER_73999,152,1,100.53,4,5,3,453
CUSTOMER_74000,12,1,41.86,5,5,1,551
CUSTOMER_74001,108,1,1057.4,4,5,5,455
CUSTOMER_74002,364,1,64.1,2,5,2,252
CUSTOMER_74003,104,1,121.39,4,5,3,453
CUSTOMER_74004,394,1,172.03,1,5,4,154
CUSTOMER_74005,84,1,218.91,5,5,5,555
CUSTOMER_74006,75,1,91.78999999999999,5,5,3,553
CUSTOMER_74007,196,1,85.14,3,5,2,352
CUSTOMER_74008,248,1,118.1,3,5,3,353
CUSTOMER_74009,113,1,65.17,4,5,2,452
CUSTOMER_74010,189,1,157.21,3,5,4,354
CUSTOMER_74011,180,1,35.0,3,5,1,351
CUSTOMER_74012,161,1,102.28,4,5,3,453
CUSTOMER_74013,222,1,61.1,3,5,2,352
CUSTOMER_74014,77,1,227.56,5,5,5,555
CUSTOMER_74015,189,1,108.19,3,5,3,353
CUSTOMER_74016,287,1,165.48,2,5,4,254
CUSTOMER_74017,83,1,46.519999999999996,5,5,1,551
CUSTOMER_74018,364,1,141.24,2,5,4,254
CUSTOMER_74019,171,1,44.089999999999996,4,5,1,451
CUSTOMER_74020,261,1,190.03,2,5,4,254
CUSTOMER_74021,135,1,205.45,4,5,5,455
CUSTOMER_74022,295,1,85.14,2,5,2,252
CUSTOMER_74023,281,1,411.21,2,5,5,255
CUSTOMER_74024,123,1,116.44,4,5,3,453
CUSTOMER_74025,530,1,144.0,1,5,4,154
CUSTOMER_74026,177,1,60.370000000000005,3,5,2,352
CUSTOMER_74027,490,1,155.59,1,5,4,154
CUSTOMER_74028,95,1,466.01,4,5,5,455
CUSTOMER_74029,23,1,80.78,5,5,2,552
CUSTOMER_74030,371,1,511.74,1,5,5,155
CUSTOMER_74031,10,1,43.07,5,5,1,551
CUSTOMER_74032,207,1,106.35,3,5,3,353
CUSTOMER_74033,516,1,36.95,1,5,1,151
CUSTOMER_74034,274,1,126.57,2,5,3,253
CUSTOMER_74035,538,1,637.81,1,5,5,155
CUSTOMER_74036,406,1,117.35000000000001,1,5,3,153
CUSTOMER_74037,171,1,136.6,4,5,4,454
CUSTOMER_74038,454,1,71.56,1,5,2,152
CUSTOMER_74039,171,1,308.36,4,5,5,455
CUSTOMER_74040,287,1,181.55,2,5,4,254
CUSTOMER_74041,246,1,79.33,3,5,2,352
CUSTOMER_74042,466,1,64.42,1,5,2,152
CUSTOMER_74043,524,1,243.76,1,5,5,155
CUSTOMER_74044,275,1,28.099999999999998,2,5,1,251
CUSTOMER_74045,208,1,82.98,3,5,2,352
CUSTOMER_74046,165,1,798.02,4,5,5,455
CUSTOMER_74047,56,1,32.379999999999995,5,5,1,551
CUSTOMER_74048,511,1,91.07000000000001,1,5,3,153
CUSTOMER_74049,526,1,95.42,1,5,3,153
CUSTOMER_74050,272,1,32.0,2,5,1,251
CUSTOMER_74051,170,1,52.2,4,5,1,451
CUSTOMER_74052,111,1,50.26,4,5,1,451
CUSTOMER_74053,272,1,153.27,2,5,4,254
CUSTOMER_74054,47,1,65.53999999999999,5,5,2,552
CUSTOMER_74055,145,1,135.55,4,5,4,454
CUSTOMER_74056,248,1,192.35000000000002,3,5,4,354
CUSTOMER_74057,271,1,159.26,2,5,4,254
CUSTOMER_74058,238,1,1012.3,3,5,5,355
CUSTOMER_74059,401,1,199.51000000000002,1,5,4,154
CUSTOMER_74060,471,1,89.45,1,5,3,153
CUSTOMER_74061,119,1,34.129999999999995,4,5,1,451
CUSTOMER_74062,150,1,338.77,4,5,5,455
CUSTOMER_74063,93,1,29.689999999999998,5,5,1,551
CUSTOMER_74064,236,1,112.30000000000001,3,5,3,353
CUSTOMER_74065,354,1,65.53,2,5,2,252
CUSTOMER_74066,345,1,354.64,2,5,5,255
CUSTOMER_74067,85,1,33.22,5,5,1,551
CUSTOMER_74068,32,1,79.24,5,5,2,552
CUSTOMER_74069,8,1,44.660000000000004,5,5,1,551
CUSTOMER_74070,129,1,45.05,4,5,1,451
CUSTOMER_74071,91,1,41.769999999999996,5,5,1,551
CUSTOMER_74072,29,1,97.34,5,5,3,553
CUSTOMER_74073,251,1,140.0,2,5,4,254
CUSTOMER_74074,231,1,178.27,3,5,4,354
CUSTOMER_74075,443,1,105.89,1,5,3,153
CUSTOMER_74076,295,1,117.26,2,5,3,253
CUSTOMER_74077,42,1,128.57,5,5,4,554
CUSTOMER_74078,415,1,95.53,1,5,3,153
CUSTOMER_74079,269,1,53.620000000000005,2,5,1,251
CUSTOMER_74080,380,1,74.05,1,5,2,152
CUSTOMER_74081,224,1,143.12,3,5,4,354
CUSTOMER_74082,470,1,33.86,1,5,1,151
CUSTOMER_74083,381,1,86.72999999999999,1,5,3,153
CUSTOMER_74084,249,1,82.02,3,5,2,352
CUSTOMER_74085,57,1,126.51,5,5,3,553
CUSTOMER_74086,438,1,283.22,1,5,5,155
CUSTOMER_74087,47,1,40.76,5,5,1,551
CUSTOMER_74088,146,1,97.37,4,5,3,453
CUSTOMER_74089,322,1,96.88,2,5,3,253
CUSTOMER_74090,172,1,73.15,3,5,2,352
CUSTOMER_74091,90,1,120.59,5,5,3,553
CUSTOMER_74092,341,1,50.800000000000004,2,5,1,251
CUSTOMER_74093,258,1,579.5799999999999,2,5,5,255
CUSTOMER_74094,159,1,97.62,4,5,3,453
CUSTOMER_74095,401,1,61.050000000000004,1,5,2,152
CUSTOMER_74096,113,1,57.61,4,5,2,452
CUSTOMER_74097,278,1,723.72,2,5,5,255
CUSTOMER_74098,145,1,194.20000000000002,4,5,4,454
CUSTOMER_74099,200,1,71.03999999999999,3,5,2,352
CUSTOMER_74100,335,1,181.68,2,5,4,254
CUSTOMER_74101,127,1,535.99,4,5,5,455
CUSTOMER_74102,268,1,65.69,2,5,2,252
CUSTOMER_74103,246,1,68.61,3,5,2,352
CUSTOMER_74104,365,1,34.0,2,5,1,251
CUSTOMER_74105,315,1,369.88,2,5,5,255
CUSTOMER_74106,112,1,124.72,4,5,3,453
CUSTOMER_74107,110,1,63.28,4,5,2,452
CUSTOMER_74108,338,1,53.4,2,5,1,251
CUSTOMER_74109,304,1,132.03,2,5,4,254
CUSTOMER_74110,100,1,346.09000000000003,4,5,5,455
CUSTOMER_74111,253,1,622.68,2,5,5,255
CUSTOMER_74112,378,1,227.27,1,5,5,155
CUSTOMER_74113,228,1,55.59,3,5,2,352
CUSTOMER_74114,178,1,52.85,3,5,1,351
CUSTOMER_74115,209,1,690.6800000000001,3,5,5,355
CUSTOMER_74116,111,1,161.53,4,5,4,454
CUSTOMER_74117,264,1,101.71000000000001,2,5,3,253
CUSTOMER_74118,160,1,221.79000000000002,4,5,5,455
CUSTOMER_74119,389,1,127.92,1,5,3,153
CUSTOMER_74120,176,1,59.440000000000005,3,5,2,352
CUSTOMER_74121,166,1,279.7,4,5,5,455
CUSTOMER_74122,188,1,603.26,3,5,5,355
CUSTOMER_74123,203,1,415.96,3,5,5,355
CUSTOMER_74124,383,1,26.99,1,5,1,151
CUSTOMER_74125,80,1,31.95,5,5,1,551
CUSTOMER_74126,71,1,138.85,5,5,4,554
CUSTOMER_74127,232,1,37.0,3,5,1,351
CUSTOMER_74128,310,1,55.75,2,5,2,252
CUSTOMER_74129,167,1,138.24,4,5,4,454
CUSTOMER_74130,329,1,41.0,2,5,1,251
CUSTOMER_74131,125,1,129.12,4,5,4,454
