Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
ORDER_67541,1,credit_card,1,34.0
ORDER_69811,1,credit_card,3,51.69
ORDER_19004,1,credit_card,3,162.25
ORDER_61176,1,credit_card,1,126.37
ORDER_12766,1,credit_card,3,76.36
ORDER_63557,1,credit_card,3,100.33
ORDER_51856,1,credit_card,3,92.3
ORDER_00193,1,credit_card,5,50.68
ORDER_50853,1,credit_card,1,122.99
ORDER_86741,1,credit_card,1,99.43
ORDER_24165,1,boleto,1,104.85
ORDER_02415,1,credit_card,1,35.93
ORDER_76575,1,credit_card,1,161.9
ORDER_59295,1,credit_card,3,87.7
ORDER_38524,1,credit_card,3,167.51
ORDER_46219,1,credit_card,4,40.69
ORDER_60448,1,credit_card,5,52.2
ORDER_35441,1,credit_card,6,66.67
ORDER_48731,1,credit_card,10,823.16
ORDER_03509,1,credit_card,2,84.42
ORDER_47392,1,credit_card,2,153.84
ORDER_33980,1,credit_card,5,117.94
ORDER_08798,2,voucher,1,20.06
ORDER_43938,1,credit_card,1,91.18
ORDER_14252,1,credit_card,2,59.59
ORDER_30063,1,credit_card,6,393.15
ORDER_12727,1,credit_card,10,218.63
ORDER_62095,1,credit_card,8,161.26
ORDER_10323,1,credit_card,1,32.09
ORDER_68944,1,credit_card,1,68.22
ORDER_39744,1,credit_card,1,111.19
ORDER_68075,1,credit_card,1,70.91
ORDER_59274,2,voucher,1,52.51
ORDER_72750,1,boleto,1,44.83
ORDER_80894,1,credit_card,5,347.0
ORDER_03451,1,credit_card,4,105.28
ORDER_52667,1,credit_card,1,96.71
ORDER_64039,1,boleto,1,144.72
ORDER_39147,2,voucher,1,100.0
ORDER_78914,1,credit_card,2,243.25
ORDER_75319,3,voucher,1,20.04
ORDER_73775,1,credit_card,3,34.29
ORDER_33433,1,credit_card,1,183.69
ORDER_10540,1,boleto,1,144.9
ORDER_12502,1,credit_card,2,220.27
ORDER_86744,1,boleto,1,38.27
ORDER_53594,1,credit_card,2,98.62
ORDER_22025,1,boleto,1,145.81
ORDER_86265,2,credit_card,7,187.72
ORDER_60537,1,credit_card,1,39.42
ORDER_34847,1,credit_card,1,45.85
ORDER_64140,1,credit_card,6,64.26
ORDER_39783,1,credit_card,2,72.45
ORDER_65113,1,debit_card,1,206.72
ORDER_17673,1,credit_card,3,165.56
ORDER_16432,2,voucher,1,45.0
ORDER_44268,1,credit_card,4,2060.2
ORDER_52499,1,boleto,1,70.46
ORDER_63886,1,credit_card,1,41.06
ORDER_41952,1,credit_card,1,21.51
ORDER_31123,1,credit_card,4,104.65
ORDER_68300,1,boleto,1,73.15
ORDER_08740,1,credit_card,1,42.77
ORDER_18586,1,credit_card,1,77.31
ORDER_26209,1,boleto,1,65.0
ORDER_51120,1,credit_card,1,36.84
ORDER_32603,2,voucher,1,100.0
ORDER_55047,1,credit_card,1,76.66
ORDER_85973,1,credit_card,3,147.15
ORDER_14189,1,credit_card,10,1511.86
ORDER_52353,1,credit_card,10,629.51
ORDER_04217,1,credit_card,4,207.73
ORDER_65548,1,credit_card,5,207.17
ORDER_42676,1,credit_card,1,117.94
ORDER_70442,1,credit_card,3,163.29
ORDER_37982,1,credit_card,10,1416.41
ORDER_46919,1,credit_card,2,197.98
ORDER_57858,1,credit_card,7,194.0
ORDER_00497,2,voucher,1,89.7
ORDER_31239,1,credit_card,3,81.11
ORDER_43047,1,credit_card,9,185.89
ORDER_46637,1,boleto,1,75.1
ORDER_55677,1,credit_card,1,21.62
ORDER_65969,1,credit_card,6,236.86
ORDER_78421,1,credit_card,2,206.53
ORDER_07002,1,boleto,1,31.38
ORDER_57631,1,boleto,1,32.78
ORDER_02683,1,credit_card,1,30.1
ORDER_19358,1,credit_card,1,34.1
ORDER_83597,1,credit_card,4,172.67
ORDER_84033,1,credit_card,6,281.3
ORDER_21016,1,credit_card,6,126.95
ORDER_75732,1,credit_card,2,80.56
ORDER_75835,1,credit_card,1,61.27
ORDER_75575,1,boleto,1,93.21
ORDER_49314,1,credit_card,1,25.51
ORDER_65660,1,credit_card,7,102.03
ORDER_46261,1,credit_card,6,66.64
ORDER_55944,1,credit_card,1,148.24
ORDER_54275,1,credit_card,4,72.14
ORDER_67664,1,boleto,1,27.8
ORDER_74987,2,voucher,1,100.0
ORDER_40324,1,credit_card,6,96.66
ORDER_88038,1,credit_card,5,163.73
ORDER_19021,1,credit_card,2,59.05
ORDER_67032,1,credit_card,8,341.49
ORDER_02097,1,credit_card,1,54.0
ORDER_26176,1,boleto,1,51.56
ORDER_62190,1,credit_card,3,126.81
ORDER_44798,1,credit_card,2,116.94
ORDER_86027,1,credit_card,1,65.35
ORDER_06864,1,credit_card,1,51.78
ORDER_20329,1,credit_card,2,97.78
ORDER_51728,1,credit_card,2,203.08
ORDER_35388,1,credit_card,4,173.23
ORDER_37536,1,debit_card,1,91.95
ORDER_82741,1,credit_card,5,111.15
ORDER_79865,1,credit_card,1,156.72
ORDER_23279,1,credit_card,1,286.12
ORDER_27436,1,credit_card,10,548.31
ORDER_22054,1,boleto,1,45.13
ORDER_65910,1,credit_card,5,121.6
ORDER_62379,1,credit_card,5,335.32
ORDER_81967,1,credit_card,3,39.75
ORDER_72179,1,credit_card,4,120.08
ORDER_45860,1,credit_card,1,72.58
ORDER_56439,1,boleto,1,69.22
ORDER_18993,1,credit_card,1,86.34
ORDER_37810,1,credit_card,1,4.33
ORDER_02831,1,credit_card,1,82.9
ORDER_68573,1,credit_card,3,364.99
ORDER_40890,1,credit_card,10,375.43
ORDER_68879,2,voucher,1,54.09
ORDER_15980,1,boleto,1,42.09
ORDER_78639,1,credit_card,2,60.62
ORDER_81462,1,credit_card,2,74.16
ORDER_27337,1,credit_card,7,130.56
ORDER_00412,1,credit_card,2,76.34
ORDER_68997,1,credit_card,1,4.31
ORDER_28219,1,boleto,1,125.77
ORDER_29289,1,credit_card,9,136.99
ORDER_26079,1,voucher,1,45.77
ORDER_08165,1,boleto,1,185.62
ORDER_28488,1,boleto,1,74.78
ORDER_26008,1,credit_card,2,543.75
ORDER_02384,1,boleto,1,67.12
ORDER_03786,1,credit_card,10,240.74
ORDER_00659,2,credit_card,6,430.89
ORDER_09230,1,credit_card,2,298.21
ORDER_53065,1,credit_card,2,144.63
ORDER_64683,1,voucher,1,44.89
ORDER_55095,1,credit_card,4,149.44
ORDER_77829,1,boleto,1,137.71
ORDER_75257,1,credit_card,2,28.85
ORDER_71034,1,credit_card,5,54.75
ORDER_09264,1,credit_card,5,117.36
ORDER_36686,1,credit_card,2,105.37
ORDER_31089,1,boleto,1,35.0
ORDER_19162,1,voucher,1,49.24
ORDER_08834,1,credit_card,5,56.7
ORDER_21399,2,voucher,1,100.0
ORDER_12369,8,voucher,1,15.16
ORDER_56687,1,boleto,1,92.39
ORDER_36295,1,credit_card,1,301.81
ORDER_20627,1,credit_card,1,219.28
ORDER_17629,1,credit_card,6,66.73
ORDER_05538,1,credit_card,4,74.91
ORDER_79732,1,boleto,1,149.71
ORDER_32955,1,voucher,1,1.98
ORDER_70747,1,credit_card,2,145.56
ORDER_86702,1,credit_card,3,152.1
ORDER_24271,1,credit_card,10,403.23
ORDER_04199,2,credit_card,5,215.47
ORDER_08012,1,credit_card,1,101.71
ORDER_19016,1,credit_card,1,106.5
ORDER_05070,2,voucher,1,84.07
ORDER_82736,1,credit_card,1,36.19
ORDER_36996,1,boleto,1,96.3
ORDER_47579,1,boleto,1,105.73
ORDER_68040,1,credit_card,2,114.33
ORDER_70323,1,boleto,1,219.79
ORDER_53236,1,credit_card,4,56.37
ORDER_33111,1,credit_card,3,70.18
ORDER_53926,1,boleto,1,152.52
ORDER_03527,1,credit_card,1,101.73
ORDER_52630,1,boleto,1,65.62
ORDER_08575,1,credit_card,5,50.22
ORDER_84554,1,credit_card,1,114.45
ORDER_65235,1,boleto,1,198.62
ORDER_71858,1,credit_card,1,51.22
ORDER_87990,1,boleto,1,91.07
ORDER_36365,1,credit_card,1,58.14
ORDER_84146,1,credit_card,6,70.72
ORDER_12949,1,credit_card,5,104.28
ORDER_32444,1,boleto,1,205.07
ORDER_00830,1,boleto,1,455.38
ORDER_81495,1,credit_card,10,181.98
ORDER_65668,1,credit_card,3,64.0
ORDER_40626,1,credit_card,1,77.57
ORDER_08720,1,credit_card,4,40.22
ORDER_48383,1,credit_card,3,44.69
ORDER_25360,1,credit_card,6,113.23
ORDER_16171,1,boleto,1,148.06
ORDER_20549,1,credit_card,1,22.68
ORDER_09111,1,boleto,1,139.42
ORDER_40036,1,credit_card,10,191.56
ORDER_30941,1,credit_card,1,60.92
ORDER_65747,1,voucher,1,88.62
ORDER_70585,1,credit_card,10,217.96
ORDER_85872,1,credit_card,4,126.47
ORDER_30338,1,credit_card,2,117.14
ORDER_40076,1,boleto,1,72.08
ORDER_15691,1,boleto,1,75.53
ORDER_75981,1,credit_card,9,93.76
ORDER_01508,1,credit_card,1,67.5
ORDER_21816,1,credit_card,3,57.38
ORDER_58178,1,credit_card,1,46.0
ORDER_17982,1,credit_card,2,115.44
ORDER_75175,1,credit_card,3,102.03
ORDER_75436,1,credit_card,2,46.21
ORDER_83101,1,credit_card,2,142.96
ORDER_37999,1,boleto,1,49.49
ORDER_02671,1,credit_card,10,364.18
ORDER_71901,1,boleto,1,64.52
ORDER_35106,1,credit_card,1,117.94
ORDER_06693,1,credit_card,9,91.45
ORDER_74383,1,boleto,1,113.33
ORDER_09611,1,credit_card,1,43.86
ORDER_83418,1,boleto,1,146.04
ORDER_07374,1,credit_card,7,136.74
ORDER_81159,1,credit_card,8,137.48
ORDER_75794,1,credit_card,8,1240.85
ORDER_74280,1,credit_card,10,618.86
ORDER_56470,1,credit_card,3,601.55
ORDER_02946,1,credit_card,5,108.61
ORDER_13868,3,voucher,1,15.04
ORDER_70090,1,credit_card,2,47.77
ORDER_55039,1,boleto,1,37.09
ORDER_05745,1,credit_card,8,88.27
ORDER_15863,1,credit_card,1,451.76
ORDER_26873,1,credit_card,10,974.17
ORDER_30044,1,credit_card,4,218.07
ORDER_77155,1,credit_card,8,236.28
ORDER_23149,1,credit_card,2,111.11
ORDER_69631,1,boleto,1,418.56
ORDER_32268,1,credit_card,2,227.34
ORDER_15336,1,credit_card,1,36.78
ORDER_85684,1,credit_card,4,196.99
ORDER_59545,1,credit_card,8,142.2
ORDER_30341,1,boleto,1,249.48
ORDER_24225,1,credit_card,5,69.07
ORDER_46914,1,credit_card,2,115.36
ORDER_50449,1,credit_card,1,69.73
ORDER_46394,2,voucher,1,88.55
ORDER_23122,1,credit_card,1,67.05
ORDER_41661,2,voucher,1,21.39
ORDER_48726,1,boleto,1,94.7
ORDER_65639,1,voucher,1,100.0
ORDER_20674,1,credit_card,2,115.35
ORDER_13250,1,credit_card,5,130.0
ORDER_19878,1,credit_card,1,74.8
ORDER_68551,1,credit_card,1,173.27
ORDER_06458,1,boleto,1,126.34
ORDER_68793,1,boleto,1,152.19
ORDER_62740,1,boleto,1,44.11
ORDER_16733,1,credit_card,2,46.0
ORDER_20742,1,voucher,1,100.0
ORDER_64195,1,credit_card,4,40.0
ORDER_17883,1,credit_card,5,178.27
ORDER_46819,1,credit_card,10,953.53
ORDER_59171,1,boleto,1,85.98
ORDER_57554,1,credit_card,1,90.98
ORDER_01443,1,credit_card,10,157.07
ORDER_03398,1,boleto,1,40.77
ORDER_17742,1,credit_card,5,102.96
ORDER_80496,1,credit_card,1,115.0
ORDER_56756,1,boleto,1,100.62
ORDER_43760,1,voucher,1,20.0
ORDER_27952,1,credit_card,1,94.3
ORDER_45686,1,credit_card,10,289.42
ORDER_32114,1,credit_card,6,903.81
ORDER_19633,1,credit_card,7,141.15
ORDER_30513,1,boleto,1,119.66
ORDER_40767,1,boleto,1,948.69
ORDER_32156,1,credit_card,1,282.43
ORDER_09827,1,credit_card,4,135.63
ORDER_60987,1,credit_card,1,33.78
ORDER_35594,1,credit_card,8,120.06
ORDER_14595,1,credit_card,2,130.25
ORDER_34116,1,credit_card,1,76.08
ORDER_21252,1,credit_card,1,29.46
ORDER_65998,1,boleto,1,48.01
ORDER_78700,1,boleto,1,163.06
ORDER_82090,1,credit_card,4,134.47
ORDER_67722,1,credit_card,2,75.4
ORDER_45548,1,credit_card,3,205.42
ORDER_86211,1,credit_card,2,39.25
ORDER_17121,1,credit_card,5,101.77
ORDER_86191,1,credit_card,10,116.94
ORDER_22473,1,credit_card,3,66.62
ORDER_80769,1,credit_card,5,57.82
ORDER_80833,1,credit_card,8,673.2
ORDER_70114,1,credit_card,1,113.71
ORDER_67834,1,boleto,1,189.19
ORDER_00198,1,credit_card,2,46.0
ORDER_17557,1,boleto,1,90.78
ORDER_78524,1,credit_card,5,106.07
ORDER_83385,1,credit_card,3,221.64
ORDER_46971,1,credit_card,5,118.69
ORDER_11348,4,voucher,1,20.0
ORDER_74033,1,voucher,1,3.87
ORDER_01484,1,credit_card,3,89.88
ORDER_75562,1,credit_card,4,94.92
ORDER_51233,1,credit_card,5,174.32
ORDER_10189,1,credit_card,6,62.78
ORDER_62805,1,credit_card,10,267.94
ORDER_61757,1,credit_card,1,129.14
ORDER_01951,1,credit_card,1,117.53
ORDER_54453,1,credit_card,2,58.55
ORDER_52051,1,boleto,1,636.74
ORDER_16455,1,credit_card,10,987.15
ORDER_19326,1,boleto,1,203.23
ORDER_00959,1,credit_card,4,89.41
ORDER_81627,1,voucher,1,105.98
ORDER_14581,1,credit_card,5,87.75
ORDER_73207,1,boleto,1,62.99
ORDER_86184,1,credit_card,2,102.96
ORDER_36127,1,credit_card,10,149.56
ORDER_22806,1,credit_card,1,101.84
ORDER_35618,1,credit_card,1,115.9
ORDER_32138,1,credit_card,2,75.46
ORDER_84014,1,boleto,1,386.02
ORDER_77199,1,credit_card,4,125.91
ORDER_81976,1,credit_card,6,138.62
ORDER_34911,1,credit_card,3,93.65
ORDER_73548,1,credit_card,1,5.13
ORDER_64837,1,voucher,1,20.0
ORDER_00202,1,credit_card,2,146.44
ORDER_28952,1,credit_card,1,701.47
ORDER_80580,1,credit_card,1,19.64
ORDER_27930,1,boleto,1,54.33
ORDER_14047,1,credit_card,4,92.12
ORDER_12472,1,boleto,1,69.12
ORDER_04185,1,credit_card,5,50.15
ORDER_81667,1,credit_card,2,31.11
ORDER_29954,1,credit_card,3,165.81
ORDER_17761,1,credit_card,1,102.66
ORDER_20280,1,credit_card,6,95.8
ORDER_17492,1,credit_card,2,226.22
ORDER_41841,1,boleto,1,44.29
ORDER_26550,1,credit_card,1,174.43
ORDER_20139,1,credit_card,2,33.07
ORDER_85366,1,boleto,1,104.41
ORDER_84077,1,credit_card,5,249.61
ORDER_16353,8,voucher,1,7.54
ORDER_48248,1,credit_card,10,112.36
ORDER_56468,1,credit_card,5,57.68
ORDER_87701,1,credit_card,3,138.22
ORDER_55687,1,boleto,1,910.2
ORDER_40253,1,credit_card,8,1359.47
ORDER_26377,1,credit_card,2,249.5
ORDER_56561,1,credit_card,8,220.04
ORDER_63063,1,credit_card,1,0.86
ORDER_17076,1,credit_card,3,197.02
ORDER_24708,1,credit_card,10,203.81
ORDER_49753,1,boleto,1,238.07
ORDER_02374,1,credit_card,1,46.71
ORDER_03824,1,boleto,1,103.79
ORDER_27686,1,credit_card,3,62.48
ORDER_48864,1,credit_card,6,305.29
ORDER_60691,1,credit_card,8,114.74
ORDER_55349,1,credit_card,1,87.64
ORDER_47012,1,credit_card,10,661.1
ORDER_72992,1,credit_card,6,155.12
ORDER_45881,1,credit_card,1,20.62
ORDER_41198,1,credit_card,3,38.0
ORDER_08815,1,credit_card,1,39.84
ORDER_70794,1,credit_card,10,127.21
ORDER_74815,1,credit_card,2,155.45
ORDER_87044,1,credit_card,2,123.92
ORDER_73050,1,credit_card,3,69.33
ORDER_71635,1,credit_card,2,66.6
ORDER_17198,1,credit_card,1,27.85
ORDER_74098,1,credit_card,2,99.43
ORDER_82441,1,credit_card,5,138.26
ORDER_12298,1,credit_card,5,62.98
ORDER_51531,1,credit_card,10,102.67
ORDER_13160,1,credit_card,4,609.27
ORDER_24355,1,boleto,1,65.09
ORDER_58012,1,credit_card,3,114.93
ORDER_87760,1,boleto,1,60.62
ORDER_86515,1,credit_card,5,127.92
ORDER_15741,1,credit_card,1,116.91
ORDER_34089,1,boleto,1,57.6
ORDER_66174,1,credit_card,1,133.85
ORDER_23181,1,credit_card,2,73.27
ORDER_84227,1,boleto,1,352.55
ORDER_60465,1,credit_card,3,61.01
ORDER_52102,1,credit_card,10,278.06
ORDER_25601,1,credit_card,10,155.14
ORDER_42158,1,debit_card,1,205.74
ORDER_52538,1,voucher,1,49.33
ORDER_55738,1,credit_card,3,67.94
ORDER_25608,1,credit_card,10,828.08
ORDER_40825,1,credit_card,4,671.34
ORDER_10984,1,debit_card,1,35.69
ORDER_15176,1,credit_card,3,68.83
ORDER_32423,2,credit_card,1,117.51
ORDER_35288,1,credit_card,1,39.5
ORDER_82613,1,credit_card,1,35.4
ORDER_33731,1,credit_card,5,266.75
ORDER_24565,1,boleto,1,85.63
ORDER_22436,1,credit_card,8,328.17
ORDER_01442,1,credit_card,3,158.22
ORDER_87636,1,credit_card,1,217.64
ORDER_35050,1,credit_card,2,28.86
ORDER_48592,1,credit_card,1,21.14
ORDER_62555,1,credit_card,6,86.73
ORDER_82323,1,credit_card,2,40.37
ORDER_51697,1,credit_card,5,308.47
ORDER_58385,1,boleto,1,819.32
ORDER_26585,1,voucher,1,46.78
ORDER_60082,2,credit_card,4,45.24
ORDER_67253,1,credit_card,3,133.35
ORDER_01587,1,credit_card,6,139.09
ORDER_77405,1,credit_card,5,521.71
ORDER_19187,2,voucher,1,218.01
ORDER_43962,1,credit_card,1,28.75
ORDER_04794,1,boleto,1,128.23
ORDER_53809,1,credit_card,1,196.32
ORDER_17444,3,voucher,1,24.05
ORDER_28872,1,credit_card,4,159.02
ORDER_24958,1,credit_card,3,75.29
ORDER_49157,1,credit_card,1,18.67
ORDER_78497,1,credit_card,8,246.81
ORDER_68263,1,credit_card,8,610.51
ORDER_75852,1,credit_card,4,140.91
ORDER_27491,1,debit_card,1,245.12
ORDER_60574,1,credit_card,2,96.59
ORDER_72038,1,credit_card,1,58.13
ORDER_55260,1,credit_card,1,77.57
ORDER_13020,1,credit_card,1,29.0
ORDER_52982,1,credit_card,7,73.06
ORDER_09158,1,credit_card,5,55.98
ORDER_59539,1,boleto,1,46.72
ORDER_84526,1,boleto,1,323.17
ORDER_80460,1,credit_card,1,95.94
ORDER_34827,1,voucher,1,33.92
ORDER_14769,1,boleto,1,50.87
ORDER_80813,1,boleto,1,56.78
ORDER_60398,1,credit_card,1,73.15
ORDER_23889,1,credit_card,5,126.78
ORDER_32651,1,boleto,1,112.42
ORDER_40607,1,credit_card,2,187.06
ORDER_29544,1,credit_card,10,692.22
ORDER_81241,1,credit_card,2,127.28
ORDER_55269,1,credit_card,4,283.06
ORDER_83775,1,credit_card,1,46.0
ORDER_29053,1,credit_card,8,175.64
ORDER_69938,1,credit_card,3,48.78
ORDER_23536,1,boleto,1,68.35
ORDER_22386,1,credit_card,8,225.42
ORDER_07357,1,voucher,1,116.92
ORDER_22694,1,credit_card,2,97.8
ORDER_73220,1,credit_card,2,179.82
ORDER_73815,1,credit_card,4,478.9
ORDER_57319,1,boleto,1,125.52
ORDER_54251,1,credit_card,3,77.57
ORDER_72986,1,credit_card,3,134.09
ORDER_56676,1,credit_card,1,66.57
ORDER_76781,1,boleto,1,131.05
ORDER_48156,1,credit_card,4,179.04
ORDER_51696,1,credit_card,3,64.68
ORDER_31505,1,credit_card,4,220.02
ORDER_12250,1,credit_card,1,58.91
ORDER_05477,1,credit_card,1,32.44
ORDER_72997,1,credit_card,4,270.93
ORDER_48629,1,boleto,1,224.94
ORDER_66243,2,voucher,1,20.49
ORDER_18722,1,credit_card,4,168.13
ORDER_73299,1,credit_card,8,197.16
ORDER_18521,1,credit_card,1,62.78
ORDER_66914,1,boleto,1,280.64
ORDER_62432,1,boleto,1,37.13
ORDER_42908,1,boleto,1,552.85
ORDER_75400,1,boleto,1,39.42
ORDER_07773,1,credit_card,1,65.0
ORDER_56239,1,boleto,1,57.59
ORDER_36892,1,credit_card,8,99.9
ORDER_10181,1,credit_card,2,90.22
ORDER_60997,1,credit_card,4,201.85
ORDER_00992,1,credit_card,4,946.9
ORDER_19082,1,credit_card,12,169.62
ORDER_21807,1,credit_card,8,298.05
ORDER_39697,1,credit_card,4,161.9
ORDER_30004,1,credit_card,8,342.03
ORDER_70563,1,credit_card,1,131.32
ORDER_11278,1,credit_card,10,296.71
ORDER_11259,1,credit_card,3,42.0
ORDER_81798,1,credit_card,3,138.39
ORDER_71750,1,credit_card,1,77.06
ORDER_43176,1,credit_card,6,607.98
ORDER_38749,1,credit_card,4,122.07
ORDER_14544,1,credit_card,5,105.63
ORDER_20586,1,credit_card,2,51.1
ORDER_82437,1,boleto,1,41.15
ORDER_18354,1,credit_card,3,112.67
ORDER_69437,1,credit_card,1,37.0
ORDER_58834,1,credit_card,1,113.32
ORDER_00337,1,credit_card,2,112.77
ORDER_09434,1,credit_card,1,105.84
ORDER_86729,1,credit_card,3,458.31
ORDER_35156,1,debit_card,1,76.18
ORDER_81686,1,credit_card,10,192.41
ORDER_16595,1,boleto,1,138.65
ORDER_42049,1,credit_card,1,50.83
ORDER_43582,1,credit_card,8,86.99
ORDER_05404,1,credit_card,5,60.37
ORDER_64100,1,boleto,1,414.75
ORDER_23142,1,credit_card,5,142.67
ORDER_57061,1,credit_card,6,113.2
ORDER_84447,1,credit_card,2,31.38
ORDER_66594,1,credit_card,1,31.1
ORDER_01793,1,credit_card,1,106.25
ORDER_37364,1,boleto,1,45.7
ORDER_67472,1,credit_card,1,21.1
ORDER_22744,1,credit_card,1,107.46
ORDER_59707,1,credit_card,6,134.89
ORDER_18042,1,boleto,1,51.1
ORDER_71407,1,credit_card,10,343.68
ORDER_57457,1,credit_card,1,44.0
ORDER_47684,1,credit_card,10,487.55
ORDER_81083,1,boleto,1,62.65
ORDER_14001,1,credit_card,10,266.89
ORDER_69904,1,credit_card,2,162.83
ORDER_57604,1,credit_card,1,258.9
ORDER_42472,1,boleto,1,61.98
ORDER_08555,1,boleto,1,61.46
ORDER_27325,1,credit_card,1,35.13
ORDER_60957,1,boleto,1,45.13
ORDER_30132,1,credit_card,3,103.15
ORDER_47826,1,boleto,1,32.09
ORDER_03388,1,debit_card,1,154.36
ORDER_55505,1,credit_card,3,160.49
ORDER_47722,1,credit_card,10,125.16
ORDER_24120,1,credit_card,5,96.01
ORDER_43112,1,credit_card,1,65.39
ORDER_25457,1,credit_card,1,58.22
ORDER_54280,1,credit_card,1,226.11
ORDER_86642,1,credit_card,1,115.42
ORDER_69174,1,voucher,1,25.09
ORDER_43523,1,boleto,1,82.98
ORDER_74545,1,boleto,1,28.93
ORDER_79673,1,credit_card,2,28.88
ORDER_66980,1,boleto,1,77.29
ORDER_45055,1,credit_card,1,57.72
ORDER_25127,1,credit_card,3,47.82
ORDER_14332,1,credit_card,1,137.08
ORDER_60852,1,credit_card,8,82.12
ORDER_06327,1,credit_card,2,124.02
ORDER_18065,1,credit_card,1,66.67
ORDER_12829,1,credit_card,1,47.71
ORDER_75973,1,credit_card,1,47.29
ORDER_20766,1,credit_card,3,263.1
ORDER_61249,1,credit_card,8,491.52
ORDER_74350,1,boleto,1,105.37
ORDER_69879,1,credit_card,10,335.47
ORDER_73071,1,boleto,1,68.44
ORDER_79652,1,boleto,1,32.0
ORDER_71775,1,credit_card,10,188.65
ORDER_87488,1,boleto,1,48.22
ORDER_37165,1,credit_card,1,77.4
ORDER_28846,1,credit_card,10,252.46
ORDER_65137,1,credit_card,6,137.12
ORDER_16984,1,credit_card,1,207.27
ORDER_57002,1,credit_card,2,143.06
ORDER_22951,1,credit_card,1,47.99
ORDER_31158,1,credit_card,2,125.42
ORDER_64513,1,credit_card,8,290.0
ORDER_65324,1,credit_card,3,95.48
ORDER_67888,1,credit_card,4,470.38
ORDER_55838,2,voucher,1,111.91
ORDER_06610,1,boleto,1,78.65
ORDER_01361,9,voucher,1,30.0
ORDER_41073,1,credit_card,4,42.18
ORDER_12341,1,credit_card,1,142.92
ORDER_79178,1,boleto,1,96.0
ORDER_35198,1,credit_card,5,231.6
ORDER_09719,1,credit_card,2,102.72
ORDER_75365,1,credit_card,3,148.28
ORDER_11915,1,credit_card,1,101.03
ORDER_71282,1,credit_card,2,21.77
ORDER_05577,2,voucher,1,13.29
ORDER_45116,1,debit_card,1,51.14
ORDER_44033,1,credit_card,5,121.7
ORDER_43231,1,boleto,1,152.39
ORDER_67379,1,debit_card,1,112.09
ORDER_53987,1,boleto,1,148.76
ORDER_70156,1,credit_card,8,132.6
ORDER_62727,1,credit_card,3,66.74
ORDER_62671,1,credit_card,4,130.26
ORDER_13983,1,voucher,1,33.53
ORDER_72072,1,credit_card,10,436.32
ORDER_64860,1,credit_card,7,114.0
ORDER_39799,1,credit_card,2,57.9
ORDER_83790,1,credit_card,1,33.79
ORDER_32307,1,credit_card,3,73.01
ORDER_75567,1,credit_card,1,54.98
ORDER_22676,1,boleto,1,80.2
ORDER_15018,1,credit_card,3,103.75
ORDER_07768,1,credit_card,3,149.86
ORDER_53258,1,credit_card,10,1223.06
ORDER_17355,1,boleto,1,245.68
ORDER_04885,1,voucher,1,31.77
ORDER_64270,1,boleto,1,78.36
ORDER_04739,1,credit_card,2,119.74
ORDER_36461,1,voucher,1,22.29
ORDER_50819,1,credit_card,1,104.68
ORDER_08848,1,credit_card,1,43.0
ORDER_24027,1,credit_card,1,53.35
ORDER_62609,1,credit_card,1,43.88
ORDER_47893,1,credit_card,3,72.63
ORDER_21023,1,credit_card,2,189.42
ORDER_68534,1,credit_card,5,251.86
ORDER_36414,1,credit_card,6,60.15
ORDER_69796,1,credit_card,5,117.85
ORDER_66780,1,credit_card,1,31.75
ORDER_76229,1,credit_card,3,132.24
ORDER_69278,1,boleto,1,74.4
ORDER_10522,1,boleto,1,130.46
ORDER_60111,1,credit_card,8,156.51
ORDER_25525,1,boleto,1,204.62
ORDER_07040,1,credit_card,4,220.04
ORDER_76728,1,credit_card,10,158.88
ORDER_72392,1,credit_card,1,57.85
ORDER_66443,1,boleto,1,159.33
ORDER_03347,1,credit_card,1,23.38
ORDER_82162,1,credit_card,3,37.77
ORDER_79870,1,credit_card,5,115.5
ORDER_02747,1,credit_card,8,251.15
ORDER_03953,1,credit_card,2,114.68
ORDER_16406,1,credit_card,2,127.72
ORDER_61767,1,credit_card,5,288.84
ORDER_52819,1,credit_card,6,61.69
ORDER_61258,1,credit_card,1,262.16
ORDER_31072,2,voucher,1,5.36
ORDER_64918,1,boleto,1,80.55
ORDER_14985,1,boleto,1,52.59
ORDER_02979,1,credit_card,6,282.52
ORDER_01835,1,voucher,1,78.2
ORDER_58645,1,credit_card,1,98.34
ORDER_51724,1,credit_card,1,76.72
ORDER_24396,1,credit_card,1,163.27
ORDER_35632,1,boleto,1,103.58
ORDER_07413,1,boleto,1,35.77
ORDER_19430,1,credit_card,3,169.01
ORDER_40472,1,credit_card,6,1191.48
ORDER_76656,1,credit_card,3,118.72
ORDER_71757,1,credit_card,3,67.3
ORDER_32223,1,credit_card,1,57.29
ORDER_85008,1,credit_card,3,153.14
ORDER_85084,1,boleto,1,13.36
ORDER_46687,1,credit_card,1,90.43
ORDER_02832,1,credit_card,1,68.12
ORDER_31645,1,credit_card,10,406.26
ORDER_76968,1,credit_card,2,56.01
ORDER_20368,1,voucher,1,21.17
ORDER_74397,1,credit_card,2,97.63
ORDER_44351,1,credit_card,10,103.16
ORDER_13189,1,credit_card,4,46.85
ORDER_65315,1,credit_card,1,2.3
ORDER_86069,1,credit_card,3,233.8
