Seller_id,Seller_zipcode_prefix,Seller_city,Seller_state
SELLER_2099,13232,campo limpo paulista,SP
SELLER_2100,96203,rio grande,RS
SELLER_2101,89041,blumenau,SC
SELLER_2102,87040,maringa,PR
SELLER_2103,89825,xaxim,SC
SELLER_2104,20061,rio de janeiro,RJ
SELLER_2105,1257,sao paulo,SP
SELLER_2106,87025,maringa,PR
SELLER_2107,14020,ribeirao preto,SP
SELLER_2108,80215,curitiba,PR
SELLER_2109,74210,goiania,GO
SELLER_2110,89160,rio do sul,SC
SELLER_2111,1031,sao paulo,SP
SELLER_2112,80230,curitiba,PR
SELLER_2113,9340,maua,SP
SELLER_2114,69005,manaus,AM
SELLER_2115,3542,sao paulo,SP
SELLER_2116,2411,sao paulo,SP
SELLER_2117,5455,sao paulo,SP
SELLER_2118,15115,bady bassitt,SP
SELLER_2119,24120,niteroi,RJ
SELLER_2120,87240,terra boa,PR
SELLER_2121,8011,sao paulo,SP
SELLER_2122,13660,porto ferreira,SP
SELLER_2123,18608,botucatu,SP
SELLER_2124,15070,sao jose do rio preto,SP
SELLER_2125,78020,cuiaba,MT
SELLER_2126,37165,minas gerais,MG
SELLER_2127,4083,sao paulo,SP
SELLER_2128,18130,sao roque,SP
SELLER_2129,6694,itapevi,SP
SELLER_2130,6790,taboao da serra,SP
SELLER_2131,89023,blumenau,SC
SELLER_2132,9720,sao bernardo do campo,SP
SELLER_2133,2066,sao paulo,SP
SELLER_2134,87050,maringa,PR
SELLER_2135,13347,indaiatuba,SP
SELLER_2136,4265,sao paulo,SP
SELLER_2137,87502,umuarama,PR
SELLER_2138,13920,pedreira,SP
SELLER_2139,3560,sao paulo,SP
SELLER_2140,18701,avare,SP
SELLER_2141,17400,garca,SP
SELLER_2142,32419,ibirite,MG
SELLER_2143,83607,campo largo,PR
SELLER_2144,3731,sao paulo,SP
SELLER_2145,14401,franca,SP
SELLER_2146,31710,belo horizonte,MG
SELLER_2147,14790,guaira,SP
SELLER_2148,4660,sao paulo,SP
SELLER_2149,13347,indaiatuba,SP
SELLER_2150,82315,curitiba,PR
SELLER_2151,6715,cotia,SP
SELLER_2152,32604,betim,MG
SELLER_2153,8030,sao paulo,SP
SELLER_2154,36046,juiz de fora,MG
SELLER_2155,2334,sao paulo,SP
SELLER_2156,14401,franca,SP
SELLER_2157,85875,santa terezinha de itaipu,PR
SELLER_2158,20761,rio de janeiro,RJ
SELLER_2159,17370,santa maria da serra,SP
SELLER_2160,15350,auriflama,SP
SELLER_2161,9710,sao bernardo do campo,SP
SELLER_2162,16200,birigui,SP
SELLER_2163,88704,tubarao,SC
SELLER_2164,79112,campo grande,MS
SELLER_2165,17300,dois corregos,SP
SELLER_2166,3168,sao paulo,SP
SELLER_2167,98290,condor,RS
SELLER_2168,13251,itatiba,SP
SELLER_2169,14940,ibitinga,SP
SELLER_2170,6539,santana de parnaiba,SP
SELLER_2171,80010,curitiba,PR
SELLER_2172,38401,uberlandia,MG
SELLER_2173,74590,goiania,GO
SELLER_2174,85875,santa terezinha de itaipu,PR
SELLER_2175,72210,brasilia,DF
SELLER_2176,38700,patos de minas,MG
SELLER_2177,20950,rio de janeiro,RJ
SELLER_2178,38950,ibia,MG
SELLER_2179,7192,guarulhos,SP
SELLER_2180,85801,cascavel,PR
SELLER_2181,13272,valinhos,SP
SELLER_2182,14021,ribeirao preto,SP
SELLER_2183,4679,sao paulo,SP
SELLER_2184,1421,sao paulo,SP
SELLER_2185,46430,guanambi,BA
SELLER_2186,61658,caucaia,CE
SELLER_2187,89052,blumenau,SP
SELLER_2188,87013,maringa,PR
SELLER_2189,89650,treze tilias,SC
SELLER_2190,35547,carmo da mata,MG
SELLER_2191,88370,navegantes,SC
SELLER_2192,92030,canoas,RS
SELLER_2193,35400,ouro preto,MG
SELLER_2194,14940,ibitinga,SP
SELLER_2195,33600,pedro leopoldo,MG
SELLER_2196,87070,maringa,PR
SELLER_2197,5571,sao paulo,SP
SELLER_2198,8270,sao paulo,SP
SELLER_2199,3111,sao paulo,SP
SELLER_2200,14270,santa rosa de viterbo,SP
SELLER_2201,89036,blumenau,SC
SELLER_2202,89820,xanxere,SC
SELLER_2203,90620,porto alegre,RS
SELLER_2204,35500,divinopolis,MG
SELLER_2205,7411,sao paulo,SP
SELLER_2206,7023,guarulhos,SP
SELLER_2207,80310,curitiba,PR
SELLER_2208,19160,alvares machado,SP
SELLER_2209,21840,rio de janeiro,RJ
SELLER_2210,30390,belo horizonte,MG
SELLER_2211,18060,sorocaba,SP
SELLER_2212,88132,palhoca,SC
SELLER_2213,13720,scao jose do rio pardo,SP
SELLER_2214,87015,maringa,PR
SELLER_2215,9180,santo andre,SP
SELLER_2216,9785,sao bernardo do campo,SP
SELLER_2217,19806,assis,SP
SELLER_2218,11709,praia grande,SP
SELLER_2219,21510,rio de janeiro,RJ
SELLER_2220,14850,pradopolis,SP
SELLER_2221,4547,sao paulo,SP
SELLER_2222,14070,ribeirao preto,SP
SELLER_2223,31110,belo horizonte,MG
SELLER_2224,81460,curitiba,PR
SELLER_2225,13206,jundiai,SP
SELLER_2226,4104,sao paulo,SP
SELLER_2227,3106,sao paulo,SP
SELLER_2228,1123,sao paulo,SP
SELLER_2229,30130,belo horizonte,MG
SELLER_2230,89520,curitibanos,SC
SELLER_2231,18500,laranjal paulista,SP
SELLER_2232,14093,ribeirao preto,SP
SELLER_2233,14096,ribeirao preto,SP
SELLER_2234,14940,ibitinga,SP
SELLER_2235,3124,sao paulo,SP
SELLER_2236,36010,juiz de fora,MG
SELLER_2237,81020,curitiba,SP
SELLER_2238,3182,sao paulo,SP
SELLER_2239,7124,guarulhos,SP
SELLER_2240,13140,paulinia,SP
SELLER_2241,15061,sao jose do rio preto,SP
SELLER_2242,21740,rio de janeiro,RJ
SELLER_2243,14090,ribeirao preto,SP
SELLER_2244,22640,rio de janeiro,RJ
SELLER_2245,7013,guarulhos,SP
SELLER_2246,38442,araguari,MG
SELLER_2247,33940,ribeirao das neves,MG
SELLER_2248,9551,sao caetano do sul,SP
SELLER_2249,93348,novo hamburgo,RS
SELLER_2250,14015,sao paulo,SP
SELLER_2251,18017,sorocaba,SP
SELLER_2252,37704,pocos de caldas,MG
SELLER_2253,18076,sorocaba,SP
SELLER_2254,81560,curitiba,PR
SELLER_2255,3334,sao paulo,SP
SELLER_2256,38400,uberlandia,MG
SELLER_2257,32310,contagem,MG
SELLER_2258,90240,porto alegre,RS
SELLER_2259,3063,sao paulo,SP
SELLER_2260,5141,sp,SP
SELLER_2261,1452,sao paulo,SP
SELLER_2262,29315,cachoeiro de itapemirim,ES
SELLER_2263,17017,bauru,SP
SELLER_2264,5302,sao paulo,SP
SELLER_2265,95270,flores da cunha,RS
SELLER_2266,25530,sao joao de meriti,RJ
SELLER_2267,89108,massaranduba,SC
SELLER_2268,11430,guaruja,SP
SELLER_2269,2614,sao paulo,SP
SELLER_2270,4270,sao paulo,SP
SELLER_2271,60348,fortaleza,CE
SELLER_2272,2415,sao paulo,SP
SELLER_2273,13360,capivari,SP
SELLER_2274,86300,cornelio procopio,PR
SELLER_2275,12243,sao jose dos campos,SP
SELLER_2276,95013,caxias do sul,RS
SELLER_2277,2422,sao paulo,SP
SELLER_2278,32315,contagem,MG
SELLER_2279,95098,caxias do sul,RS
SELLER_2280,2028,sao paulo,SP
SELLER_2281,87050,maringa,PR
SELLER_2282,3971,sao paulo,SP
SELLER_2283,13060,campinas,SP
SELLER_2284,13487,limeira,SP
SELLER_2285,8430,sao paulo,SP
SELLER_2286,12331,jacarei,SP
SELLER_2287,8500,ferraz de vasconcelos,SP
SELLER_2288,13090,campinas,SP
SELLER_2289,14020,ribeirao preto,SP
SELLER_2290,4516,sao paulo,SP
SELLER_2291,3318,sao paulo,SP
SELLER_2292,30668,belo horizonte,MG
SELLER_2293,5141,pirituba,SP
SELLER_2294,4209,sao paulo,SP
SELLER_2295,2242,sao paulo,SP
SELLER_2296,12913,braganca paulista,SP
SELLER_2297,14940,ibitinga,SP
SELLER_2298,3461,sao paulo,SP
SELLER_2299,12270,jambeiro,SP
SELLER_2300,13328,salto,SP
SELLER_2301,35590,lagoa da prata,MG
SELLER_2302,82560,curitiba,PR
SELLER_2303,93040,sao leopoldo,RS
SELLER_2304,27345,barra mansa,RJ
SELLER_2305,15025,sao jose do rio preto,SP
SELLER_2306,71900,aguas claras df,SP
SELLER_2307,3009,sao paulo,SP
SELLER_2308,9572,sao caetano do sul,SP
SELLER_2309,14027,ribeirao pretp,SP
SELLER_2310,2916,sao paulo,SP
SELLER_2311,2443,sao paulo,SP
SELLER_2312,14940,ibitinga,SP
SELLER_2313,21320,rio de janeiro,SP
SELLER_2314,3287,sao paulo,SP
SELLER_2315,1208,sao paulo,SP
SELLER_2316,44002,feira de santana,BA
SELLER_2317,86073,londrina,PR
SELLER_2318,5186,sao paulo,SP
SELLER_2319,88037,florianopolis,SC
SELLER_2320,13040,campinas,SP
SELLER_2321,89164,rio do sul,SC
SELLER_2322,91150,porto alegre,RS
SELLER_2323,6018,osasco,SP
SELLER_2324,13660,porto ferreira,SP
SELLER_2325,13920,pedreira,SP
SELLER_2326,23587,rio de janeiro,RJ
SELLER_2327,6465,barueri,SP
SELLER_2328,91920,porto alegre,RS
SELLER_2329,96503,cachoeira do sul,RS
SELLER_2330,14840,guariba,SP
SELLER_2331,4101,sao paulo,SP
SELLER_2332,11030,santos,SP
SELLER_2333,13790,sao sebastiao da grama/sp,SP
SELLER_2334,17900,dracena,SP
SELLER_2335,18500,laranjal paulista,SP
SELLER_2336,6501,santana de parnaiba,SP
SELLER_2337,6473,barueri,SP
SELLER_2338,5676,sao paulo,SP
SELLER_2339,2839,sao paulo,SP
SELLER_2340,14010,ribeirao preto,SP
SELLER_2341,9725,sao bernardo do campo,SP
SELLER_2342,4141,sao paulo,SP
SELLER_2343,22775,rio de janeiro,RJ
SELLER_2344,17400,garca,SP
SELLER_2345,12604,lorena,SP
SELLER_2346,86030,londrina,PR
SELLER_2347,31140,belo horizonte,MG
SELLER_2348,13465,americana,SP
SELLER_2349,7221,guarulhos,SP
SELLER_2350,19906,ourinhos,SP
SELLER_2351,14940,ibitinga,SP
SELLER_2352,80220,curitiba,PR
SELLER_2353,87900,loanda,PR
SELLER_2354,17250,bariri,SP
SELLER_2355,8832,mogi das cruzes,SP
SELLER_2356,3018,sao paulo,SP
SELLER_2357,20040,rio de janeiro,RJ
SELLER_2358,28810,rio bonito,SP
SELLER_2359,11720,praia grande,SP
SELLER_2360,17209,jau,SP
SELLER_2361,14078,robeirao preto,SP
SELLER_2362,3237,sao paulo,SP
SELLER_2363,89228,joinville,SC
SELLER_2364,7170,guarulhos,SP
SELLER_2365,3880,sao paulo,SP
SELLER_2366,14020,ribeirao preto,SP
SELLER_2367,89504,cacador,SC
SELLER_2368,5008,sao paulo,SP
SELLER_2369,89288,sao bento do sul,SC
SELLER_2370,21510,rio de janeiro,RJ
SELLER_2371,1041,sao paulo,SP
SELLER_2372,14802,araraquara,SP
SELLER_2373,72460,gama,DF
SELLER_2374,17504,marilia,SP
SELLER_2375,4208,sao paulo,SP
SELLER_2376,80040,curitiba,PR
SELLER_2377,19020,presidente prudente,SP
SELLER_2378,83005,sao jose dos pinhais,PR
SELLER_2379,13520,sao pedro,SP
SELLER_2380,26379,queimados,RJ
SELLER_2381,2929,sao paulo,SP
SELLER_2382,16304,penapolis,SP
SELLER_2383,18110,votorantim,SP
SELLER_2384,3586,sao paulo,SP
SELLER_2385,17017,bauru,SP
SELLER_2386,80420,curitiba,PR
SELLER_2387,6871,itapecerica da serra,SP
SELLER_2388,13214,jundiai,SP
SELLER_2389,11990,cananeia,SP
SELLER_2390,14055,ribeirao preto,SP
SELLER_2391,7070,guarulhos,SP
SELLER_2392,41820,salvador,BA
SELLER_2393,17032,bauru,SP
SELLER_2394,35160,ipatinga,MG
SELLER_2395,27321,barra mansa,RJ
SELLER_2396,95705,bento goncalves,RS
SELLER_2397,3553,sao paulo,SP
SELLER_2398,13214,jundiai,SP
SELLER_2399,13380,nova odessa,SP
SELLER_2400,88372,navegantes,SC
SELLER_2401,3028,sao paulo,SP
SELLER_2402,14095,ribeirao preto,SP
SELLER_2403,87065,maringa,PR
SELLER_2404,2124,sao paulo,SP
SELLER_2405,9710,sao bernardo do campo,SP
SELLER_2406,13845,mogi guacu,SP
SELLER_2407,3064,sao paulo,SP
SELLER_2408,22790,rio de janeiro,RJ
SELLER_2409,13481,limeira,SP
SELLER_2410,82620,curitiba,PR
SELLER_2411,95088,caxias do sul,RS
SELLER_2412,2918,sao paulo,SP
SELLER_2413,84925,pinhalao,PR
SELLER_2414,88960,sombrio,SC
SELLER_2415,30220,belo horizonte,MG
SELLER_2416,88010,florianopolis,SC
SELLER_2417,38022,uberaba,MG
SELLER_2418,14075,ribeirao preto,SP
SELLER_2419,2873,sao paulo,SP
SELLER_2420,19802,assis,SP
SELLER_2421,13424,piracicaba,SP
SELLER_2422,87303,campo mourao,PR
SELLER_2423,3204,sao paulo,SP
SELLER_2424,55002,caruaru,PE
SELLER_2425,9571,sao caetano do sul,SP
SELLER_2426,13840,mogi guacu,SP
SELLER_2427,3872,sao paulo,SP
SELLER_2428,4208,sao paulo,SP
SELLER_2429,81200,curitiba,PR
SELLER_2430,81650,curitiba,PR
SELLER_2431,86801,apucarana,PR
SELLER_2432,83408,colombo,PR
SELLER_2433,89820,xanxere,SC
SELLER_2434,83323,pinhais,PR
SELLER_2435,38400,uberlandia,MG
SELLER_2436,26285,nova iguacu,RJ
SELLER_2437,4104,sao paulo,SP
SELLER_2438,21921,rio de janeiro,RJ
SELLER_2439,36213,dores de campos,MG
SELLER_2440,8223,sao paulo,SP
SELLER_2441,81880,curitiba,PR
SELLER_2442,3655,sao paulo,SP
SELLER_2443,19023,presidente prudente,SP
SELLER_2444,13091,campinas,SP
SELLER_2445,37175,ilicinea,MG
SELLER_2446,88301,itajai,SC
SELLER_2447,3480,sao paulo,SP
SELLER_2448,4282,sao paulo,SP
SELLER_2449,88113,sao jose,SC
SELLER_2450,4176,sao paulo,SP
SELLER_2451,14940,ibitinga,SP
SELLER_2452,9561,sao caetano do sul,SP
SELLER_2453,86181,cambe,PR
SELLER_2454,35900,itabira,MG
SELLER_2455,3504,sao paulo,SP
SELLER_2456,3068,sao paulo,SP
SELLER_2457,85960,marechal candido rondon,PR
SELLER_2458,8246,sao paulo,SP
SELLER_2459,14860,barrinha,SP
SELLER_2460,81070,curitiba,PR
SELLER_2461,8180,sao paulo,SP
SELLER_2462,89022,blumenau,SC
SELLER_2463,89031,blumenau,SC
SELLER_2464,90250,porto alegre,RS
SELLER_2465,74110,goiania,GO
SELLER_2466,86800,apucarana,PR
SELLER_2467,3813,sao paulo,SP
SELLER_2468,89280,sao bento do sul,SC
SELLER_2469,3320,sao paulo,SP
SELLER_2470,12942,atibaia,SP
SELLER_2471,71215,brasilia,DF
SELLER_2472,87230,jussara,PR
SELLER_2473,14090,ribeirao preto,SP
SELLER_2474,87050,maringa,PR
SELLER_2475,85815,cascavel,PR
SELLER_2476,85960,marechal candido rondon,PA
SELLER_2477,13471,americana,SP
SELLER_2478,14405,franca,SP
SELLER_2479,5004,sao paulo,SP
SELLER_2480,6711,cotia,SP
SELLER_2481,83321,pinhais,SP
SELLER_2482,87015,maringa,PR
SELLER_2483,86060,londrina,PR
SELLER_2484,84600,uniao da vitoria,PR
SELLER_2485,7180,guarulhos,SP
SELLER_2486,13030,campinas,SP
SELLER_2487,13920,pedreira,SP
SELLER_2488,13205,jundiai,SP
SELLER_2489,9891,sao bernardo do campo,SP
SELLER_2490,11010,santos,SP
SELLER_2491,19830,echapora,SP
SELLER_2492,38183,araxa,MG
SELLER_2493,15505,votuporanga,SP
SELLER_2494,11015,santos,SP
SELLER_2495,89460,canoinhas,SC
SELLER_2496,21040,rio de janeiro,RJ
SELLER_2497,14110,ribeirao preto,SP
SELLER_2498,95840,triunfo,RS
SELLER_2499,29166,serra,ES
SELLER_2500,96816,santa cruz do sul,RS
SELLER_2501,4461,sao paulo,SP
SELLER_2502,14940,ibitinga,SP
SELLER_2503,2265,sao paulo,SP
SELLER_2504,6080,osasco,SP
SELLER_2505,6286,osasco,SP
SELLER_2506,80240,curitiba,PR
SELLER_2507,82300,curitiba,PR
SELLER_2508,5849,sao paulo,SP
SELLER_2509,23092,rio de janeiro,RJ
SELLER_2510,15802,catanduva,SP
SELLER_2511,3702,sao paulo,SP
SELLER_2512,8577,itaquaquecetuba,SP
SELLER_2513,86690,colorado,PR
SELLER_2514,88220,itapema,SC
SELLER_2515,88352,brusque,SC
SELLER_2516,4208,sao paulo,SP
SELLER_2517,28950,armacao dos buzios,RJ
SELLER_2518,89208,joinville,SC
SELLER_2519,3319,sao paulo,SP
SELLER_2520,5624,sao paulo,SP
SELLER_2521,87045,maringa,PR
SELLER_2522,59020,natal,RN
SELLER_2523,6192,osasco,SP
SELLER_2524,87043,maringa,PR
SELLER_2525,2350,sao paulo,SP
SELLER_2526,19029,presidente prudente,SP
SELLER_2527,17209,jau,SP
SELLER_2528,85880,itaipulandia,PR
SELLER_2529,37540,santa rita do sapucai,MG
SELLER_2530,95012,caxias do sul,RS
SELLER_2531,2040,sao paulo,SP
SELLER_2532,80620,curitiba,PR
SELLER_2533,70719,brasilia,DF
SELLER_2534,3168,sao paulo,SP
SELLER_2535,3476,sao paulo,SP
SELLER_2536,12940,atibaia,SP
SELLER_2537,93800,sapiranga,RS
SELLER_2538,83020,sao jose dos pinhais,PR
SELLER_2539,83833,fazenda rio grande,PR
SELLER_2540,74333,goiania,GO
SELLER_2541,13324,salto,SP
SELLER_2542,3138,sao paulo,SP
SELLER_2543,1201,sao paulo,SP
SELLER_2544,30882,belo horizonte,MG
SELLER_2545,5468,sao paulo,SP
SELLER_2546,9961,diadema,SP
SELLER_2547,1026,sao paulo,SP
SELLER_2548,4243,sao paulo,SP
SELLER_2549,92120,canoas,RS
SELLER_2550,87702,paranavai,PR
SELLER_2551,38400,uberlandia,MG
SELLER_2552,14055,ribeirao preto,SP
SELLER_2553,6506,santana de parnaiba,SP
SELLER_2554,71931,brasilia,DF
SELLER_2555,31365,belo horizonte,MG
SELLER_2556,94810,alvorada,RS
SELLER_2557,20091,rio de janeiro,RJ
SELLER_2558,4131,sao paulo,SP
SELLER_2559,1212,sao paulo,SP
SELLER_2560,18270,tatui,SP
SELLER_2561,11900,registro,SP
SELLER_2562,13474,americana,SP
SELLER_2563,4733,sao paulo,SP
SELLER_2564,3165,sao paulo,SP
SELLER_2565,18950,ipaussu,SP
SELLER_2566,86010,londrina,PR
SELLER_2567,1208,sao paulo,SP
SELLER_2568,36325,tiradentes,MG
SELLER_2569,75901,rio verde,GO
SELLER_2570,25900,mage,RJ
SELLER_2571,75124,anapolis,GO
SELLER_2572,3565,sao paulo,SP
SELLER_2573,4696,sao paulo,SP
SELLER_2574,1309,sao paulo,SP
SELLER_2575,6764,tabao da serra,SP
SELLER_2576,3908,sao paulo,SP
SELLER_2577,70856,brasilia,DF
SELLER_2578,3641,sao paulo,SP
SELLER_2579,31980,belo horizonte,MG
SELLER_2580,1310,sao paulo,SP
SELLER_2581,3445,sao paulo,SP
SELLER_2582,5417,sao paulo,SP
SELLER_2583,9951,diadema,SP
SELLER_2584,84172,castro,PR
SELLER_2585,90520,porto alegre,RS
SELLER_2586,2281,sao paulo,SP
SELLER_2587,3279,sao paulo,SP
SELLER_2588,16306,penapolis,SP
SELLER_2589,5104,sao paulo,SP
SELLER_2590,87114,sarandi,PR
SELLER_2591,6760,sao paulo,SP
SELLER_2592,12327,jacarei,SP
SELLER_2593,12230,sao jose dos campos,SP
SELLER_2594,88308,itajai,SC
SELLER_2595,8072,sao paulo,SP
SELLER_2596,18590,bofete,SP
SELLER_2597,9080,santo andre,SP
SELLER_2598,2336,sao paulo,SP
SELLER_2599,21825,rio de janeiro,RJ
SELLER_2600,14096,ribeirao preto,SP
SELLER_2601,8070,sao paulo,SP
SELLER_2602,9171,santo andre,SP
SELLER_2603,17510,marilia,SP
SELLER_2604,20551,rio de janeiro,RJ
SELLER_2605,15013,sao jose do rio preto,SP
SELLER_2606,4607,sao paulo,SP
SELLER_2607,7097,guarulhos,SP
SELLER_2608,7791,cajamar,SP
SELLER_2609,18111,votorantim,SP
SELLER_2610,95180,farroupilha,RS
SELLER_2611,6716,cotia,SP
SELLER_2612,13901,amparo,SP
SELLER_2613,37443,baependi,MG
SELLER_2614,29056,vitoria,ES
SELLER_2615,75650,morrinhos,GO
SELLER_2616,8541,ferraz de vasconcelos,SP
SELLER_2617,9010,santo andre,SP
SELLER_2618,9780,sao bernardo do campo,SP
SELLER_2619,5051,sao paulo,SP
SELLER_2620,2522,sao paulo,SP
SELLER_2621,5879,sao paulo,SP
SELLER_2622,86702,arapongas,PR
SELLER_2623,28615,nova friburgo,RJ
SELLER_2624,18136,sao roque,SP
SELLER_2625,4007,sao paulo - sp,SP
SELLER_2626,74150,goiania,GO
SELLER_2627,8215,sao paulo,SP
SELLER_2628,15131,mirassol,SP
SELLER_2629,88960,sombrio,SC
SELLER_2630,80620,curitiba,PR
SELLER_2631,29100,vila velha,ES
SELLER_2632,8275,sao paulo,SP
SELLER_2633,24900,marica,RJ
SELLER_2634,22240,rio de janeiro,RJ
SELLER_2635,24310,niteroi,RJ
SELLER_2636,14402,franca,SP
SELLER_2637,36407,conselheiro lafaiete,MG
SELLER_2638,85812,cascavel,PR
SELLER_2639,87015,maringa,PR
SELLER_2640,86010,londrina,PR
SELLER_2641,85816,cascavel,PR
SELLER_2642,76330,jaragua,GO
SELLER_2643,13250,itatiba,SP
SELLER_2644,4795,sao paulo,SP
SELLER_2645,81530,curitiba,PR
SELLER_2646,16200,birigui,SP
SELLER_2647,81630,curitiba,PR
SELLER_2648,89228,joinville,SC
SELLER_2649,1026,sao paulo,SP
SELLER_2650,13905,amparo,SP
SELLER_2651,13211,jundiai,SP
SELLER_2652,14940,ibitinga,SP
SELLER_2653,9560,sao caetano do sul,SP
SELLER_2654,35044,governador valadares,MG
SELLER_2655,15170,tanabi,SP
SELLER_2656,33936,ribeirao das neves,MG
SELLER_2657,9321,maua,SP
SELLER_2658,13845,mogi guacu,SP
SELLER_2659,71551,brasilia,DF
SELLER_2660,2969,sao paulo,SP
SELLER_2661,22793,"rio de janeiro, rio de janeiro, brasil",RJ
SELLER_2662,31842,belo horizonte,MG
SELLER_2663,4705,sao paulo,SP
SELLER_2664,31910,belo horizonte,MG
SELLER_2665,20710,rio de janeiro,RJ
SELLER_2666,89041,blumenau,SC
SELLER_2667,37550,pouso alegre,MG
SELLER_2668,8820,mogi das cruzes,SP
SELLER_2669,14940,ibitinga,SP
SELLER_2670,3211,sao paulo,SP
SELLER_2671,4360,sao paulo,SP
SELLER_2672,3064,sao paulo,SP
SELLER_2673,17512,marilia,SP
SELLER_2674,6453,barueri,SP
SELLER_2675,88316,itajai,SC
SELLER_2676,13920,pedreira,SP
SELLER_2677,35180,timoteo,MG
SELLER_2678,8810,mogi das cruzes,SP
SELLER_2679,3937,sao paulo,SP
SELLER_2680,3340,sao paulo,SP
SELLER_2681,3437,sao paulo,SP
SELLER_2682,29480,muqui,ES
SELLER_2683,89255,jaragua do sul,SC
SELLER_2684,36010,juiz de fora,MG
SELLER_2685,3679,sao paulo,SP
SELLER_2686,12306,jacarei / sao paulo,SP
SELLER_2687,8615,suzano,SP
SELLER_2688,12512,guaratingueta,SP
SELLER_2689,4281,sao paulo,SP
SELLER_2690,13710,tambau,SP
SELLER_2691,13601,araras,SP
SELLER_2692,13720,sao jose do rio pardo,SP
SELLER_2693,38022,uberaba,MG
SELLER_2694,20521,rio de janeiro,RJ
SELLER_2695,84500,irati,PR
SELLER_2696,14085,riberao preto,SP
SELLER_2697,86600,rolandia,PR
SELLER_2698,37708,pocos de caldas,MG
SELLER_2699,52011,recife,PE
SELLER_2700,88063,florianopolis,SC
SELLER_2701,13253,itatiba,SP
SELLER_2702,90630,porto alegre,RS
SELLER_2703,4041,sao paulo,SP
SELLER_2704,89136,rodeio,SC
SELLER_2705,19020,presidente prudente,SP
SELLER_2706,31160,belo horizonte,SP
SELLER_2707,26510,nilopolis,RJ
SELLER_2708,20020,rio de janeiro,RJ
SELLER_2709,39400,montes claros,MG
SELLER_2710,93032,sao leopoldo,RS
SELLER_2711,12327,jacarei,SP
SELLER_2712,9981,diadema,SP
SELLER_2713,13600,sao paulo,SP
SELLER_2714,71065,brasilia,DF
SELLER_2715,41342,salvador,BA
SELLER_2716,22793,rio de janeiro,RJ
SELLER_2717,87045,maringa,PR
SELLER_2718,3121,sao paulo,SP
SELLER_2719,73813,formosa,GO
SELLER_2720,25561,sao joao de meriti,RJ
SELLER_2721,74930,aparecida de goiania,GO
SELLER_2722,3029,sao paulo,SP
SELLER_2723,3572,sao paulo,SP
SELLER_2724,37590,jacutinga,MG
SELLER_2725,89036,blumenau,SC
SELLER_2726,24020,niteroi,RJ
SELLER_2727,4771,sao paulo,SP
SELLER_2728,14025,ribeirao preto,SP
SELLER_2729,38405,uberlandia,MG
SELLER_2730,2122,sao paulo,SP
SELLER_2731,13273,valinhos,SP
SELLER_2732,31310,belo horizonte,MG
SELLER_2733,86360,bandeirantes,PR
SELLER_2734,82900,curitiba,PR
SELLER_2735,5734,sao paulo,SP
SELLER_2736,20770,rio de janeiro,RJ
SELLER_2737,15054,sao jose do rio preto,SP
SELLER_2738,14940,ibitinga,SP
SELLER_2739,2968,sao paulo,SP
SELLER_2740,89082,indaial,SC
SELLER_2741,86020,londrina,PR
SELLER_2742,82200,curitiba,PR
SELLER_2743,74835,goiania,GO
SELLER_2744,13186,hortolandia,SP
SELLER_2745,9550,sao caetano do sul,SP
SELLER_2746,55602,vitoria de santo antao,PE
SELLER_2747,13212,jundiai,SP
SELLER_2748,31565,belo horizonte,MG
SELLER_2749,14808,araraquara,SP
SELLER_2750,85950,palotina,PR
SELLER_2751,6852,itapecerica da serra,SP
SELLER_2752,36401,conselheiro lafaiete,MG
SELLER_2753,13613,leme,SP
SELLER_2754,35530,claudio,MG
SELLER_2755,1238,sao paulo,SP
SELLER_2756,5713,sao paulo,SP
SELLER_2757,5314,sao paulo,SP
SELLER_2758,87111,sarandi,PR
SELLER_2759,88137,palhoca,SC
SELLER_2760,4650,sao paulo,SP
SELLER_2761,96080,pelotas,RS
SELLER_2762,12051,taubate,SP
