Product_id,Product_category_name,Product_weight_g,Product_length_cm,Product_height_cm,Product_width_cm
PRODUCT_28304,air_conditioning,1600.0,30.0,15.0,30.0
PRODUCT_28305,furniture_decor,200.0,30.0,4.0,20.0
PRODUCT_28306,sports_leisure,1100.0,22.0,18.0,18.0
PRODUCT_28307,perfumery,400.0,22.0,16.0,16.0
PRODUCT_28308,automotive,1650.0,30.0,30.0,30.0
PRODUCT_28309,fashion_bags_accessories,150.0,16.0,5.0,11.0
PRODUCT_28310,health_beauty,150.0,19.0,7.0,13.0
PRODUCT_28311,home_appliances,400.0,33.0,3.0,36.0
PRODUCT_28312,furniture_decor,200.0,35.0,2.0,25.0
PRODUCT_28313,bed_bath_table,250.0,30.0,4.0,40.0
PRODUCT_28314,electronics,150.0,22.0,6.0,16.0
PRODUCT_28315,cool_stuff,6317.0,37.0,39.0,43.0
PRODUCT_28316,electronics,200.0,17.0,4.0,12.0
PRODUCT_28317,bed_bath_table,850.0,42.0,11.0,32.0
PRODUCT_28318,automotive,1450.0,20.0,20.0,20.0
PRODUCT_28319,landline_phones,100.0,19.0,3.0,11.0
PRODUCT_28320,air_conditioning,200.0,20.0,8.0,13.0
PRODUCT_28321,kitchen_laundry_room_dining_garden_furniture,6200.0,66.0,14.0,48.0
PRODUCT_28322,fashion_bags_accessories,200.0,16.0,2.0,11.0
PRODUCT_28323,fashion_bags_accessories,50.0,16.0,6.0,11.0
PRODUCT_28324,bed_bath_table,1500.0,30.0,15.0,20.0
PRODUCT_28325,fashion_bags_accessories,200.0,16.0,2.0,11.0
PRODUCT_28326,toys,300.0,21.0,7.0,16.0
PRODUCT_28327,sports_leisure,183.0,16.0,18.0,16.0
PRODUCT_28328,furniture_decor,700.0,22.0,22.0,11.0
PRODUCT_28329,bed_bath_table,2350.0,20.0,30.0,30.0
PRODUCT_28330,watches_gifts,250.0,20.0,11.0,17.0
PRODUCT_28331,perfumery,300.0,20.0,16.0,16.0
PRODUCT_28332,automotive,442.0,14.0,15.0,16.0
PRODUCT_28333,Unknown,3100.0,28.0,20.0,40.0
PRODUCT_28334,fashion_bags_accessories,300.0,43.0,16.0,27.0
PRODUCT_28335,automotive,1000.0,41.0,16.0,22.0
PRODUCT_28336,baby,14000.0,62.0,47.0,32.0
PRODUCT_28337,cool_stuff,1950.0,28.0,36.0,27.0
PRODUCT_28338,consoles_games,300.0,25.0,5.0,24.0
PRODUCT_28339,books_general_interest,500.0,16.0,2.0,11.0
PRODUCT_28340,automotive,400.0,17.0,21.0,11.0
PRODUCT_28341,sports_leisure,1300.0,39.0,14.0,37.0
PRODUCT_28342,furniture_decor,800.0,34.0,22.0,21.0
PRODUCT_28343,furniture_decor,1100.0,53.0,8.0,11.0
PRODUCT_28344,office_furniture,15700.0,58.0,28.0,58.0
PRODUCT_28345,home_utilities,1000.0,25.0,6.0,20.0
PRODUCT_28346,Unknown,16550.0,58.0,32.0,32.0
PRODUCT_28347,computers_accessories,4200.0,30.0,10.0,30.0
PRODUCT_28348,watches_gifts,400.0,16.0,16.0,11.0
PRODUCT_28349,watches_gifts,700.0,20.0,12.0,15.0
PRODUCT_28350,perfumery,150.0,16.0,16.0,16.0
PRODUCT_28351,watches_gifts,300.0,22.0,6.0,11.0
PRODUCT_28352,perfumery,440.0,21.0,13.0,18.0
PRODUCT_28353,cool_stuff,700.0,30.0,30.0,30.0
PRODUCT_28354,blu_ray_dvds,150.0,20.0,2.0,14.0
PRODUCT_28355,bed_bath_table,4050.0,40.0,12.0,38.0
PRODUCT_28356,home_utilities,180.0,19.0,13.0,14.0
PRODUCT_28357,Unknown,350.0,16.0,4.0,11.0
PRODUCT_28358,toys,1100.0,36.0,30.0,27.0
PRODUCT_28359,bed_bath_table,900.0,17.0,22.0,17.0
PRODUCT_28360,sports_leisure,150.0,23.0,7.0,12.0
PRODUCT_28361,home_appliances,200.0,27.0,13.0,17.0
PRODUCT_28362,construction_tools_construction,300.0,30.0,4.0,30.0
PRODUCT_28363,landline_phones,100.0,16.0,2.0,11.0
PRODUCT_28364,Unknown,1500.0,50.0,30.0,32.0
PRODUCT_28365,construction_tools_lighting,4100.0,36.0,23.0,11.0
PRODUCT_28366,watches_gifts,400.0,40.0,10.0,25.0
PRODUCT_28367,bed_bath_table,500.0,16.0,10.0,16.0
PRODUCT_28368,home_construction,850.0,16.0,27.0,16.0
PRODUCT_28369,computers_accessories,250.0,16.0,16.0,16.0
PRODUCT_28370,watches_gifts,600.0,18.0,18.0,18.0
PRODUCT_28371,sports_leisure,700.0,30.0,15.0,25.0
PRODUCT_28372,stationery,6150.0,60.0,20.0,29.0
PRODUCT_28373,electronics,200.0,25.0,7.0,16.0
PRODUCT_28374,computers_accessories,167.0,21.0,13.0,12.0
PRODUCT_28375,automotive,300.0,20.0,15.0,20.0
PRODUCT_28376,sports_leisure,550.0,24.0,17.0,20.0
PRODUCT_28377,baby,2478.0,40.0,21.0,40.0
PRODUCT_28378,home_utilities,850.0,45.0,11.0,20.0
PRODUCT_28379,cool_stuff,200.0,40.0,4.0,30.0
PRODUCT_28380,furniture_decor,1300.0,30.0,5.0,20.0
PRODUCT_28381,cool_stuff,1000.0,40.0,15.0,16.0
PRODUCT_28382,luggage_accessories,600.0,45.0,10.0,33.0
PRODUCT_28383,health_beauty,200.0,22.0,5.0,15.0
PRODUCT_28384,furniture_decor,200.0,20.0,5.0,16.0
PRODUCT_28385,health_beauty,175.0,25.0,12.0,20.0
PRODUCT_28386,telephony,100.0,18.0,6.0,11.0
PRODUCT_28387,bed_bath_table,5300.0,23.0,50.0,23.0
PRODUCT_28388,consoles_games,200.0,25.0,5.0,15.0
PRODUCT_28389,home_utilities,4220.0,48.0,52.0,38.0
PRODUCT_28390,construction_tools_garden,250.0,16.0,5.0,12.0
PRODUCT_28391,furniture_decor,350.0,35.0,2.0,25.0
PRODUCT_28392,sports_leisure,600.0,40.0,20.0,20.0
PRODUCT_28393,automotive,250.0,16.0,6.0,15.0
PRODUCT_28394,bed_bath_table,3785.0,44.0,13.0,42.0
PRODUCT_28395,cool_stuff,8656.0,57.0,64.0,40.0
PRODUCT_28396,telephony,350.0,17.0,4.0,12.0
PRODUCT_28397,small_appliances,7050.0,38.0,33.0,34.0
PRODUCT_28398,sports_leisure,500.0,57.0,14.0,14.0
PRODUCT_28399,toys,1300.0,16.0,35.0,58.0
PRODUCT_28400,bed_bath_table,1550.0,30.0,5.0,30.0
PRODUCT_28401,garden_tools,11600.0,52.0,23.0,22.0
PRODUCT_28402,furniture_decor,350.0,17.0,26.0,17.0
PRODUCT_28403,Unknown,300.0,16.0,2.0,11.0
PRODUCT_28404,computers_accessories,975.0,33.0,23.0,23.0
PRODUCT_28405,computers_accessories,821.0,30.0,14.0,15.0
PRODUCT_28406,pet_shop,16150.0,16.0,2.0,11.0
PRODUCT_28407,consoles_games,110.0,17.0,2.0,14.0
PRODUCT_28408,health_beauty,1100.0,37.0,12.0,22.0
PRODUCT_28409,perfumery,523.0,20.0,16.0,17.0
PRODUCT_28410,bed_bath_table,3100.0,50.0,10.0,30.0
PRODUCT_28411,furniture_decor,1250.0,32.0,6.0,32.0
PRODUCT_28412,watches_gifts,450.0,20.0,10.0,16.0
PRODUCT_28413,automotive,400.0,20.0,10.0,15.0
PRODUCT_28414,bed_bath_table,250.0,20.0,2.0,15.0
PRODUCT_28415,baby,650.0,24.0,14.0,18.0
PRODUCT_28416,bed_bath_table,1700.0,30.0,23.0,11.0
PRODUCT_28417,automotive,2300.0,20.0,10.0,20.0
PRODUCT_28418,toys,400.0,25.0,11.0,20.0
PRODUCT_28419,Unknown,800.0,35.0,15.0,20.0
PRODUCT_28420,computers_accessories,1125.0,27.0,17.0,12.0
PRODUCT_28421,stationery,400.0,16.0,16.0,26.0
PRODUCT_28422,baby,1167.0,30.0,25.0,26.0
PRODUCT_28423,bed_bath_table,8050.0,55.0,25.0,35.0
PRODUCT_28424,electronics,150.0,18.0,12.0,15.0
PRODUCT_28425,health_beauty,16050.0,97.0,20.0,70.0
PRODUCT_28426,perfumery,833.0,20.0,12.0,19.0
PRODUCT_28427,musical_instruments,1450.0,31.0,11.0,24.0
PRODUCT_28428,health_beauty,1100.0,16.0,15.0,11.0
PRODUCT_28429,computers_accessories,850.0,26.0,18.0,20.0
PRODUCT_28430,bed_bath_table,500.0,16.0,10.0,16.0
PRODUCT_28431,musical_instruments,1350.0,30.0,9.0,15.0
PRODUCT_28432,bed_bath_table,600.0,28.0,11.0,11.0
PRODUCT_28433,air_conditioning,4900.0,26.0,26.0,56.0
PRODUCT_28434,computers_accessories,958.0,28.0,13.0,22.0
PRODUCT_28435,electronics,100.0,25.0,7.0,16.0
PRODUCT_28436,furniture_decor,13800.0,100.0,16.0,16.0
PRODUCT_28437,sports_leisure,300.0,18.0,9.0,13.0
PRODUCT_28438,computers_accessories,600.0,29.0,15.0,15.0
PRODUCT_28439,furniture_decor,2500.0,53.0,8.0,11.0
PRODUCT_28440,automotive,200.0,23.0,3.0,16.0
PRODUCT_28441,health_beauty,150.0,16.0,12.0,20.0
PRODUCT_28442,pet_shop,750.0,20.0,6.0,15.0
PRODUCT_28443,health_beauty,1614.0,31.0,16.0,28.0
PRODUCT_28444,musical_instruments,9050.0,50.0,50.0,50.0
PRODUCT_28445,air_conditioning,5333.0,38.0,38.0,27.0
PRODUCT_28446,furniture_decor,500.0,30.0,30.0,30.0
PRODUCT_28447,bed_bath_table,600.0,22.0,4.0,28.0
PRODUCT_28448,office_furniture,16150.0,81.0,7.0,80.0
PRODUCT_28449,health_beauty,240.0,23.0,16.0,14.0
PRODUCT_28450,furniture_decor,550.0,20.0,15.0,15.0
PRODUCT_28451,furniture_decor,2050.0,35.0,26.0,16.0
PRODUCT_28452,computers_accessories,200.0,41.0,2.0,29.0
PRODUCT_28453,home_construction,750.0,16.0,29.0,16.0
PRODUCT_28454,fashion_bags_accessories,200.0,16.0,2.0,11.0
PRODUCT_28455,cool_stuff,300.0,25.0,10.0,20.0
PRODUCT_28456,sports_leisure,1850.0,30.0,30.0,30.0
PRODUCT_28457,automotive,400.0,30.0,10.0,20.0
PRODUCT_28458,books_general_interest,800.0,30.0,5.0,22.0
PRODUCT_28459,sports_leisure,50.0,16.0,8.0,11.0
PRODUCT_28460,office_furniture,3400.0,27.0,21.0,21.0
PRODUCT_28461,fashion_shoes,750.0,22.0,12.0,33.0
PRODUCT_28462,cool_stuff,23500.0,60.0,42.0,57.0
PRODUCT_28463,health_beauty,2350.0,21.0,13.0,30.0
PRODUCT_28464,bed_bath_table,1470.0,47.0,9.0,38.0
PRODUCT_28465,fashion_mens_clothing,500.0,20.0,10.0,17.0
PRODUCT_28466,health_beauty,1225.0,26.0,20.0,23.0
PRODUCT_28467,furniture_decor,1100.0,16.0,15.0,18.0
PRODUCT_28468,watches_gifts,300.0,17.0,11.0,13.0
PRODUCT_28469,automotive,4400.0,78.0,4.0,47.0
PRODUCT_28470,watches_gifts,575.0,29.0,15.0,29.0
PRODUCT_28471,baby,12100.0,44.0,44.0,53.0
PRODUCT_28472,stationery,800.0,25.0,60.0,35.0
PRODUCT_28473,telephony,150.0,19.0,4.0,11.0
PRODUCT_28474,computers_accessories,300.0,39.0,2.0,30.0
PRODUCT_28475,home_utilities,2738.0,32.0,20.0,21.0
PRODUCT_28476,sports_leisure,542.0,53.0,21.0,15.0
PRODUCT_28477,electronics,150.0,25.0,7.0,16.0
PRODUCT_28478,furniture_decor,250.0,16.0,5.0,20.0
PRODUCT_28479,sports_leisure,1200.0,70.0,8.0,15.0
PRODUCT_28480,bed_bath_table,550.0,22.0,4.0,28.0
PRODUCT_28481,sports_leisure,9350.0,105.0,15.0,28.0
PRODUCT_28482,drinks,2700.0,30.0,30.0,30.0
PRODUCT_28483,fashion_shoes,650.0,22.0,12.0,33.0
PRODUCT_28484,furniture_decor,900.0,80.0,10.0,60.0
PRODUCT_28485,toys,964.0,32.0,45.0,20.0
PRODUCT_28486,furniture_decor,245.0,17.0,12.0,14.0
PRODUCT_28487,cool_stuff,2000.0,28.0,36.0,27.0
PRODUCT_28488,automotive,4800.0,56.0,11.0,32.0
PRODUCT_28489,home_utilities,650.0,40.0,11.0,26.0
PRODUCT_28490,baby,11825.0,64.0,25.0,40.0
PRODUCT_28491,perfumery,500.0,36.0,18.0,27.0
PRODUCT_28492,consoles_games,500.0,25.0,25.0,25.0
PRODUCT_28493,consoles_games,1500.0,30.0,40.0,30.0
PRODUCT_28494,automotive,3250.0,20.0,22.0,26.0
PRODUCT_28495,stationery,100.0,16.0,5.0,16.0
PRODUCT_28496,sports_leisure,2250.0,28.0,28.0,28.0
PRODUCT_28497,home_appliances,150.0,20.0,13.0,15.0
PRODUCT_28498,sports_leisure,150.0,16.0,7.0,11.0
PRODUCT_28499,bed_bath_table,850.0,35.0,10.0,20.0
PRODUCT_28500,home_utilities,2900.0,37.0,4.0,31.0
PRODUCT_28501,home_comfort,1550.0,45.0,15.0,35.0
PRODUCT_28502,bed_bath_table,1800.0,34.0,7.0,32.0
PRODUCT_28503,bed_bath_table,2500.0,55.0,25.0,35.0
PRODUCT_28504,sports_leisure,300.0,20.0,6.0,13.0
PRODUCT_28505,stationery,4850.0,30.0,17.0,19.0
PRODUCT_28506,bed_bath_table,1200.0,20.0,30.0,30.0
PRODUCT_28507,home_construction,1050.0,16.0,20.0,16.0
PRODUCT_28508,home_utilities,3175.0,62.0,20.0,42.0
PRODUCT_28509,perfumery,425.0,18.0,11.0,12.0
PRODUCT_28510,health_beauty,2500.0,35.0,15.0,15.0
PRODUCT_28511,bed_bath_table,1050.0,50.0,16.0,16.0
PRODUCT_28512,toys,265.0,18.0,7.0,16.0
PRODUCT_28513,health_beauty,200.0,16.0,8.0,11.0
PRODUCT_28514,home_utilities,500.0,16.0,18.0,16.0
PRODUCT_28515,consoles_games,200.0,21.0,21.0,21.0
PRODUCT_28516,garden_tools,4000.0,43.0,11.0,43.0
PRODUCT_28517,pet_shop,700.0,16.0,20.0,16.0
PRODUCT_28518,construction_tools_construction,550.0,20.0,5.0,25.0
PRODUCT_28519,furniture_decor,400.0,28.0,9.0,18.0
PRODUCT_28520,watches_gifts,150.0,16.0,2.0,11.0
PRODUCT_28521,baby,6300.0,75.0,15.0,50.0
PRODUCT_28522,office_furniture,9150.0,52.0,52.0,16.0
PRODUCT_28523,fashion_bags_accessories,400.0,16.0,11.0,11.0
PRODUCT_28524,health_beauty,1154.0,23.0,18.0,21.0
PRODUCT_28525,home_utilities,16850.0,35.0,40.0,35.0
PRODUCT_28526,automotive,100.0,20.0,6.0,17.0
PRODUCT_28527,health_beauty,2000.0,20.0,20.0,20.0
PRODUCT_28528,furniture_decor,1600.0,60.0,7.0,11.0
PRODUCT_28529,sports_leisure,2500.0,31.0,33.0,32.0
PRODUCT_28530,home_utilities,4300.0,30.0,15.0,30.0
PRODUCT_28531,furniture_decor,1200.0,80.0,20.0,20.0
PRODUCT_28532,sports_leisure,650.0,55.0,10.0,12.0
PRODUCT_28533,telephony,150.0,18.0,6.0,20.0
PRODUCT_28534,fashion_shoes,1850.0,36.0,37.0,16.0
PRODUCT_28535,small_appliances,16900.0,37.0,65.0,37.0
PRODUCT_28536,bed_bath_table,11000.0,50.0,20.0,40.0
PRODUCT_28537,stationery,550.0,24.0,13.0,20.0
PRODUCT_28538,health_beauty,1600.0,18.0,28.0,17.0
PRODUCT_28539,computers_accessories,6800.0,28.0,28.0,36.0
PRODUCT_28540,toys,350.0,22.0,35.0,19.0
PRODUCT_28541,fashion_underwear_beachwear,200.0,42.0,4.0,14.0
PRODUCT_28542,bed_bath_table,1600.0,40.0,6.0,30.0
PRODUCT_28543,toys,9800.0,51.0,29.0,38.0
PRODUCT_28544,bed_bath_table,1200.0,70.0,16.0,50.0
PRODUCT_28545,watches_gifts,600.0,16.0,11.0,12.0
PRODUCT_28546,Unknown,600.0,30.0,30.0,20.0
PRODUCT_28547,computers_accessories,115.0,16.0,13.0,11.0
PRODUCT_28548,automotive,500.0,16.0,5.0,11.0
PRODUCT_28549,sports_leisure,330.0,45.0,6.0,18.0
PRODUCT_28550,automotive,8150.0,34.0,18.0,16.0
PRODUCT_28551,watches_gifts,150.0,16.0,2.0,11.0
PRODUCT_28552,watches_gifts,290.0,15.0,13.0,13.0
PRODUCT_28553,bed_bath_table,1350.0,35.0,9.0,35.0
PRODUCT_28554,pet_shop,500.0,22.0,14.0,27.0
PRODUCT_28555,stationery,1900.0,35.0,45.0,20.0
PRODUCT_28556,automotive,1850.0,33.0,27.0,26.0
PRODUCT_28557,health_beauty,700.0,34.0,9.0,25.0
PRODUCT_28558,health_beauty,300.0,16.0,22.0,11.0
PRODUCT_28559,stationery,100.0,24.0,7.0,14.0
PRODUCT_28560,baby,1450.0,18.0,44.0,34.0
PRODUCT_28561,telephony,100.0,19.0,3.0,20.0
PRODUCT_28562,automotive,4400.0,25.0,20.0,20.0
PRODUCT_28563,furniture_decor,150.0,35.0,2.0,25.0
PRODUCT_28564,telephony,100.0,19.0,3.0,11.0
PRODUCT_28565,home_utilities,6250.0,30.0,30.0,30.0
PRODUCT_28566,perfumery,1450.0,25.0,19.0,25.0
PRODUCT_28567,computers_accessories,1050.0,34.0,11.0,16.0
PRODUCT_28568,toys,400.0,31.0,6.0,11.0
PRODUCT_28569,computers_accessories,400.0,16.0,16.0,16.0
PRODUCT_28570,health_beauty,347.0,18.0,14.0,14.0
PRODUCT_28571,small_appliances,11050.0,30.0,43.0,53.0
PRODUCT_28572,electronics,950.0,30.0,6.0,22.0
PRODUCT_28573,musical_instruments,150.0,16.0,4.0,14.0
PRODUCT_28574,automotive,12500.0,43.0,29.0,67.0
PRODUCT_28575,home_utilities,725.0,29.0,15.0,23.0
PRODUCT_28576,furniture_decor,300.0,35.0,2.0,25.0
PRODUCT_28577,home_utilities,2050.0,30.0,30.0,30.0
PRODUCT_28578,home_utilities,1150.0,40.0,10.0,35.0
PRODUCT_28579,sports_leisure,2127.0,27.0,22.0,26.0
PRODUCT_28580,construction_tools_construction,200.0,16.0,16.0,16.0
PRODUCT_28581,luggage_accessories,650.0,65.0,7.0,11.0
PRODUCT_28582,baby,400.0,35.0,5.0,25.0
PRODUCT_28583,food,184.0,16.0,15.0,16.0
PRODUCT_28584,baby,1200.0,75.0,15.0,50.0
PRODUCT_28585,computers_accessories,133.0,23.0,14.0,11.0
PRODUCT_28586,health_beauty,14400.0,52.0,83.0,20.0
PRODUCT_28587,bed_bath_table,1550.0,37.0,23.0,35.0
PRODUCT_28588,bed_bath_table,500.0,40.0,8.0,28.0
PRODUCT_28589,garden_tools,350.0,23.0,7.0,14.0
PRODUCT_28590,electronics,150.0,17.0,8.0,12.0
PRODUCT_28591,bed_bath_table,350.0,40.0,4.0,30.0
PRODUCT_28592,fashion_sport,300.0,18.0,12.0,12.0
PRODUCT_28593,perfumery,200.0,16.0,16.0,16.0
PRODUCT_28594,sports_leisure,767.0,14.0,8.0,12.0
PRODUCT_28595,home_utilities,679.0,31.0,8.0,22.0
PRODUCT_28596,fashion_bags_accessories,1800.0,45.0,11.0,35.0
PRODUCT_28597,home_appliances,100.0,27.0,13.0,17.0
PRODUCT_28598,Unknown,1500.0,35.0,33.0,47.0
PRODUCT_28599,home_appliances_2,500.0,20.0,16.0,20.0
PRODUCT_28600,electronics,400.0,17.0,7.0,12.0
PRODUCT_28601,fashion_bags_accessories,100.0,16.0,10.0,11.0
PRODUCT_28602,stationery,150.0,20.0,20.0,20.0
PRODUCT_28603,food_drink,1100.0,25.0,6.0,25.0
PRODUCT_28604,toys,300.0,17.0,5.0,12.0
PRODUCT_28605,automotive,200.0,34.0,13.0,26.0
PRODUCT_28606,sports_leisure,800.0,23.0,19.0,19.0
PRODUCT_28607,sports_leisure,2600.0,16.0,16.0,16.0
PRODUCT_28608,bed_bath_table,1800.0,42.0,8.0,32.0
PRODUCT_28609,health_beauty,300.0,16.0,16.0,11.0
PRODUCT_28610,health_beauty,650.0,19.0,12.0,13.0
PRODUCT_28611,christmas_articles,1100.0,42.0,9.0,42.0
PRODUCT_28612,Unknown,200.0,16.0,2.0,11.0
PRODUCT_28613,perfumery,100.0,30.0,15.0,15.0
PRODUCT_28614,watches_gifts,350.0,16.0,11.0,11.0
PRODUCT_28615,computers_accessories,150.0,41.0,2.0,29.0
PRODUCT_28616,sports_leisure,1300.0,20.0,22.0,20.0
PRODUCT_28617,computers_accessories,875.0,35.0,14.0,14.0
PRODUCT_28618,home_utilities,860.0,17.0,24.0,17.0
PRODUCT_28619,fashion_mens_clothing,150.0,19.0,27.0,27.0
PRODUCT_28620,furniture_decor,8100.0,99.0,4.0,55.0
PRODUCT_28621,toys,800.0,37.0,14.0,37.0
PRODUCT_28622,furniture_decor,550.0,40.0,10.0,30.0
PRODUCT_28623,bed_bath_table,6950.0,53.0,33.0,58.0
PRODUCT_28624,Unknown,2100.0,36.0,16.0,46.0
PRODUCT_28625,small_appliances,13250.0,40.0,40.0,60.0
PRODUCT_28626,watches_gifts,180.0,18.0,11.0,13.0
PRODUCT_28627,home_utilities,600.0,25.0,20.0,22.0
PRODUCT_28628,perfumery,200.0,17.0,9.0,20.0
PRODUCT_28629,garden_tools,1400.0,16.0,11.0,11.0
PRODUCT_28630,stationery,6050.0,60.0,20.0,29.0
PRODUCT_28631,construction_tools_construction,400.0,19.0,11.0,11.0
PRODUCT_28632,telephony,200.0,19.0,4.0,11.0
PRODUCT_28633,furniture_decor,2450.0,105.0,3.0,70.0
PRODUCT_28634,furniture_decor,1100.0,35.0,25.0,25.0
PRODUCT_28635,home_comfort,1825.0,53.0,10.0,40.0
PRODUCT_28636,furniture_decor,8050.0,80.0,10.0,60.0
PRODUCT_28637,furniture_decor,650.0,60.0,11.0,11.0
PRODUCT_28638,small_appliances,500.0,30.0,19.0,17.0
PRODUCT_28639,stationery,500.0,17.0,44.0,34.0
PRODUCT_28640,health_beauty,400.0,18.0,10.0,13.0
PRODUCT_28641,luggage_accessories,700.0,20.0,50.0,40.0
PRODUCT_28642,garden_tools,500.0,16.0,28.0,11.0
PRODUCT_28643,flowers,600.0,30.0,15.0,20.0
PRODUCT_28644,health_beauty,50.0,19.0,11.0,23.0
PRODUCT_28645,stationery,600.0,41.0,10.0,29.0
PRODUCT_28646,fashion_bags_accessories,300.0,16.0,12.0,12.0
PRODUCT_28647,air_conditioning,8800.0,56.0,18.0,33.0
PRODUCT_28648,electronics,200.0,17.0,3.0,12.0
PRODUCT_28649,electronics,600.0,22.0,6.0,20.0
PRODUCT_28650,automotive,6650.0,17.0,69.0,53.0
PRODUCT_28651,sports_leisure,800.0,30.0,15.0,25.0
PRODUCT_28652,living_room_furniture,4475.0,55.0,13.0,51.0
PRODUCT_28653,bed_bath_table,1050.0,38.0,10.0,38.0
PRODUCT_28654,computers_accessories,2950.0,20.0,20.0,20.0
PRODUCT_28655,toys,1200.0,60.0,26.0,49.0
PRODUCT_28656,health_beauty,2150.0,26.0,13.0,14.0
PRODUCT_28657,automotive,500.0,16.0,6.0,11.0
PRODUCT_28658,watches_gifts,547.0,21.0,18.0,19.0
PRODUCT_28659,baby,800.0,25.0,18.0,40.0
PRODUCT_28660,automotive,550.0,16.0,21.0,18.0
PRODUCT_28661,telephony,300.0,17.0,4.0,12.0
PRODUCT_28662,home_utilities,4900.0,36.0,22.0,36.0
PRODUCT_28663,health_beauty,1350.0,27.0,27.0,22.0
PRODUCT_28664,bed_bath_table,1575.0,26.0,21.0,23.0
PRODUCT_28665,furniture_decor,400.0,30.0,10.0,30.0
PRODUCT_28666,bed_bath_table,800.0,20.0,16.0,20.0
PRODUCT_28667,home_utilities,19200.0,63.0,42.0,41.0
PRODUCT_28668,pet_shop,4300.0,21.0,14.0,15.0
PRODUCT_28669,furniture_decor,500.0,40.0,15.0,40.0
PRODUCT_28670,bedroom_furniture,12000.0,39.0,13.0,70.0
PRODUCT_28671,computers_accessories,500.0,36.0,10.0,22.0
PRODUCT_28672,consoles_games,1800.0,29.0,3.0,21.0
PRODUCT_28673,telephony,150.0,22.0,7.0,14.0
PRODUCT_28674,pet_shop,900.0,20.0,25.0,16.0
PRODUCT_28675,perfumery,700.0,20.0,20.0,20.0
PRODUCT_28676,health_beauty,600.0,20.0,10.0,15.0
PRODUCT_28677,luggage_accessories,700.0,42.0,8.0,33.0
PRODUCT_28678,cool_stuff,375.0,18.0,9.0,15.0
PRODUCT_28679,sports_leisure,850.0,17.0,10.0,15.0
PRODUCT_28680,bed_bath_table,900.0,16.0,10.0,16.0
PRODUCT_28681,computers_accessories,145.0,16.0,9.0,13.0
PRODUCT_28682,computers_accessories,1900.0,19.0,13.0,19.0
PRODUCT_28683,home_construction,1167.0,22.0,22.0,22.0
PRODUCT_28684,bed_bath_table,3050.0,40.0,25.0,25.0
PRODUCT_28685,sports_leisure,900.0,60.0,15.0,15.0
PRODUCT_28686,garden_tools,7500.0,46.0,40.0,46.0
PRODUCT_28687,bed_bath_table,550.0,35.0,8.0,30.0
PRODUCT_28688,automotive,100.0,16.0,10.0,15.0
PRODUCT_28689,watches_gifts,350.0,28.0,10.0,18.0
PRODUCT_28690,automotive,2550.0,99.0,20.0,50.0
PRODUCT_28691,home_utilities,7850.0,30.0,60.0,30.0
PRODUCT_28692,pet_shop,16750.0,37.0,30.0,39.0
PRODUCT_28693,telephony,150.0,17.0,8.0,14.0
PRODUCT_28694,computers_accessories,500.0,19.0,4.0,12.0
PRODUCT_28695,home_utilities,2850.0,48.0,13.0,28.0
PRODUCT_28696,garden_tools,7000.0,41.0,12.0,30.0
PRODUCT_28697,garden_tools,1500.0,30.0,22.0,30.0
PRODUCT_28698,perfumery,550.0,20.0,16.0,16.0
PRODUCT_28699,fashion_bags_accessories,200.0,16.0,2.0,11.0
PRODUCT_28700,electronics,150.0,22.0,8.0,17.0
PRODUCT_28701,books_general_interest,1600.0,25.0,7.0,18.0
PRODUCT_28702,health_beauty,1400.0,16.0,31.0,11.0
PRODUCT_28703,perfumery,450.0,20.0,5.0,20.0
PRODUCT_28704,automotive,900.0,32.0,7.0,29.0
PRODUCT_28705,fashion_womens_clothing,300.0,30.0,10.0,25.0
PRODUCT_28706,garden_tools,286.0,22.0,19.0,19.0
PRODUCT_28707,fashion_bags_accessories,150.0,16.0,5.0,11.0
PRODUCT_28708,home_utilities,150.0,20.0,10.0,15.0
PRODUCT_28709,health_beauty,400.0,27.0,9.0,14.0
PRODUCT_28710,electronics,6100.0,98.0,16.0,35.0
PRODUCT_28711,home_utilities,433.0,20.0,9.0,14.0
PRODUCT_28712,bed_bath_table,9950.0,47.0,35.0,43.0
PRODUCT_28713,health_beauty,4800.0,28.0,28.0,18.0
PRODUCT_28714,furniture_decor,800.0,80.0,10.0,60.0
PRODUCT_28715,sports_leisure,7850.0,51.0,31.0,31.0
PRODUCT_28716,landline_phones,200.0,19.0,5.0,11.0
PRODUCT_28717,furniture_decor,400.0,50.0,3.0,25.0
PRODUCT_28718,health_beauty,538.0,24.0,18.0,19.0
PRODUCT_28719,home_appliances,150.0,16.0,8.0,16.0
PRODUCT_28720,toys,150.0,20.0,6.0,11.0
PRODUCT_28721,health_beauty,1425.0,22.0,13.0,20.0
PRODUCT_28722,bed_bath_table,900.0,28.0,5.0,20.0
PRODUCT_28723,sports_leisure,6000.0,55.0,20.0,35.0
PRODUCT_28724,health_beauty,200.0,18.0,13.0,16.0
PRODUCT_28725,telephony,100.0,20.0,6.0,11.0
PRODUCT_28726,blu_ray_dvds,200.0,20.0,2.0,14.0
PRODUCT_28727,bed_bath_table,1400.0,50.0,16.0,16.0
PRODUCT_28728,toys,147.0,14.0,10.0,12.0
PRODUCT_28729,luggage_accessories,500.0,40.0,30.0,11.0
PRODUCT_28730,home_utilities,650.0,17.0,17.0,13.0
